Percentage served,Time in ms
0,57.867
1,176.271
2,324.499
3,462.683
4,526.016
5,528.749
6,529.670
7,530.991
8,531.894
9,532.614
10,533.271
11,533.981
12,534.595
13,535.491
14,535.781
15,536.419
16,536.718
17,537.081
18,537.587
19,538.333
20,538.698
21,539.149
22,539.380
23,540.128
24,540.465
25,541.057
26,541.127
27,541.299
28,541.757
29,541.979
30,542.324
31,542.449
32,542.965
33,543.155
34,543.312
35,543.540
36,543.819
37,544.198
38,544.458
39,544.770
40,544.848
41,545.111
42,545.451
43,545.787
44,546.083
45,546.201
46,546.426
47,546.725
48,547.127
49,547.349
50,547.649
51,547.861
52,548.259
53,548.629
54,548.855
55,549.262
56,549.536
57,549.812
58,549.953
59,550.400
60,550.828
61,551.404
62,551.845
63,552.066
64,552.375
65,552.818
66,553.102
67,553.207
68,553.475
69,553.795
70,554.657
71,555.147
72,555.415
73,556.088
74,556.664
75,557.100
76,557.553
77,557.868
78,558.227
79,558.452
80,558.905
81,559.306
82,559.747
83,560.283
84,561.054
85,561.504
86,562.049
87,562.517
88,563.543
89,563.870
90,564.191
91,566.049
92,567.035
93,568.075
94,569.593
95,575.763
96,596.169
97,599.581
98,602.714
99,607.350
100,612.392
