starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:13:24 2021	1624112004	19	24	43	23
Sat Jun 19 16:13:22 2021	1624112002	20	23	43	22
Sat Jun 19 16:13:23 2021	1624112003	22	22	44	21
Sat Jun 19 16:13:22 2021	1624112002	23	21	44	20
Sat Jun 19 16:13:21 2021	1624112001	22	22	44	22
Sat Jun 19 16:13:25 2021	1624112005	22	22	44	21
Sat Jun 19 16:13:25 2021	1624112005	22	22	45	20
Sat Jun 19 16:13:24 2021	1624112004	21	24	45	24
Sat Jun 19 16:13:25 2021	1624112005	22	23	45	22
Sat Jun 19 16:13:21 2021	1624112001	23	22	45	21
Sat Jun 19 16:13:21 2021	1624112001	24	22	45	21
Sat Jun 19 16:13:23 2021	1624112003	24	21	45	20
Sat Jun 19 16:13:23 2021	1624112003	23	23	46	22
Sat Jun 19 16:13:25 2021	1624112005	22	23	46	22
Sat Jun 19 16:13:22 2021	1624112002	24	22	46	21
Sat Jun 19 16:13:25 2021	1624112005	24	22	46	21
Sat Jun 19 16:13:21 2021	1624112001	24	22	46	22
Sat Jun 19 16:13:21 2021	1624112001	22	24	46	23
Sat Jun 19 16:13:22 2021	1624112002	24	22	46	21
Sat Jun 19 16:13:22 2021	1624112002	23	24	48	23
Sat Jun 19 16:13:23 2021	1624112003	26	22	48	22
Sat Jun 19 16:13:23 2021	1624112003	26	22	48	21
Sat Jun 19 16:13:25 2021	1624112005	25	23	48	22
Sat Jun 19 16:13:22 2021	1624112002	23	26	49	25
Sat Jun 19 16:13:21 2021	1624112001	25	24	49	23
Sat Jun 19 16:13:21 2021	1624112001	21	28	49	27
Sat Jun 19 16:13:23 2021	1624112003	23	26	49	25
Sat Jun 19 16:13:24 2021	1624112004	25	25	50	24
Sat Jun 19 16:13:23 2021	1624112003	25	25	50	24
Sat Jun 19 16:13:21 2021	1624112001	24	26	50	24
Sat Jun 19 16:13:20 2021	1624112000	26	24	50	24
Sat Jun 19 16:13:22 2021	1624112002	21	29	50	29
Sat Jun 19 16:13:24 2021	1624112004	22	28	50	28
Sat Jun 19 16:13:23 2021	1624112003	22	28	50	27
Sat Jun 19 16:13:23 2021	1624112003	21	29	50	28
Sat Jun 19 16:13:21 2021	1624112001	24	26	50	26
Sat Jun 19 16:13:25 2021	1624112005	26	24	50	23
Sat Jun 19 16:13:26 2021	1624112006	24	27	50	26
Sat Jun 19 16:13:22 2021	1624112002	27	23	51	23
Sat Jun 19 16:13:24 2021	1624112004	25	26	51	25
Sat Jun 19 16:13:21 2021	1624112001	25	25	51	24
Sat Jun 19 16:13:21 2021	1624112001	26	25	51	24
Sat Jun 19 16:13:25 2021	1624112005	25	26	51	25
Sat Jun 19 16:13:23 2021	1624112003	26	25	51	24
Sat Jun 19 16:13:24 2021	1624112004	23	29	51	27
Sat Jun 19 16:13:23 2021	1624112003	27	24	51	23
Sat Jun 19 16:13:21 2021	1624112001	26	26	51	25
Sat Jun 19 16:13:23 2021	1624112003	26	26	52	26
Sat Jun 19 16:13:22 2021	1624112002	25	27	52	26
Sat Jun 19 16:13:25 2021	1624112005	21	30	52	30
Sat Jun 19 16:13:21 2021	1624112001	28	24	52	23
Sat Jun 19 16:13:22 2021	1624112002	26	26	52	26
Sat Jun 19 16:13:24 2021	1624112004	28	24	52	24
Sat Jun 19 16:13:22 2021	1624112002	25	27	52	27
Sat Jun 19 16:13:25 2021	1624112005	25	27	52	25
Sat Jun 19 16:13:22 2021	1624112002	26	26	52	25
Sat Jun 19 16:13:25 2021	1624112005	26	26	52	25
Sat Jun 19 16:13:21 2021	1624112001	28	25	52	24
