starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:14:00 2021	1624112040	25	36	60	36
Sat Jun 19 16:14:00 2021	1624112040	35	32	66	31
Sat Jun 19 16:14:00 2021	1624112040	29	60	89	60
Sat Jun 19 16:14:00 2021	1624112040	27	89	116	89
Sat Jun 19 16:14:00 2021	1624112040	24	116	140	116
Sat Jun 19 16:14:00 2021	1624112040	27	141	168	141
Sat Jun 19 16:14:00 2021	1624112040	27	168	195	167
Sat Jun 19 16:14:00 2021	1624112040	24	195	219	194
Sat Jun 19 16:14:00 2021	1624112040	27	219	247	218
Sat Jun 19 16:13:59 2021	1624112039	29	247	276	246
Sat Jun 19 16:13:59 2021	1624112039	29	276	305	275
Sat Jun 19 16:13:59 2021	1624112039	27	305	331	304
Sat Jun 19 16:13:59 2021	1624112039	24	331	355	330
Sat Jun 19 16:13:59 2021	1624112039	30	355	386	354
Sat Jun 19 16:13:59 2021	1624112039	29	385	413	30
Sat Jun 19 16:13:59 2021	1624112039	23	413	436	59
Sat Jun 19 16:13:59 2021	1624112039	24	436	460	82
Sat Jun 19 16:13:59 2021	1624112039	29	460	489	106
Sat Jun 19 16:13:59 2021	1624112039	26	489	515	134
Sat Jun 19 16:13:59 2021	1624112039	29	497	527	312
Sat Jun 19 16:13:59 2021	1624112039	26	505	531	77
Sat Jun 19 16:13:58 2021	1624112038	26	506	531	430
Sat Jun 19 16:13:59 2021	1624112039	26	506	532	264
Sat Jun 19 16:13:59 2021	1624112039	23	510	532	290
Sat Jun 19 16:13:59 2021	1624112039	32	501	533	342
Sat Jun 19 16:13:57 2021	1624112037	27	507	534	105
Sat Jun 19 16:13:59 2021	1624112039	23	511	534	54
Sat Jun 19 16:13:59 2021	1624112039	22	512	534	245
Sat Jun 19 16:13:59 2021	1624112039	24	510	534	157
Sat Jun 19 16:13:59 2021	1624112039	27	507	534	373
Sat Jun 19 16:13:58 2021	1624112038	29	506	535	456
Sat Jun 19 16:13:58 2021	1624112038	24	511	535	30
Sat Jun 19 16:13:59 2021	1624112039	26	508	535	238
Sat Jun 19 16:13:58 2021	1624112038	29	506	535	401
Sat Jun 19 16:13:59 2021	1624112039	29	507	535	209
Sat Jun 19 16:13:58 2021	1624112038	25	510	535	485
Sat Jun 19 16:13:56 2021	1624112036	27	508	536	406
Sat Jun 19 16:13:59 2021	1624112039	28	508	536	102
Sat Jun 19 16:13:59 2021	1624112039	28	508	536	181
Sat Jun 19 16:13:59 2021	1624112039	27	510	537	190
Sat Jun 19 16:13:57 2021	1624112037	28	510	538	240
Sat Jun 19 16:13:56 2021	1624112036	27	511	538	433
Sat Jun 19 16:13:59 2021	1624112039	25	513	538	462
Sat Jun 19 16:13:59 2021	1624112039	27	512	538	130
Sat Jun 19 16:13:58 2021	1624112038	28	511	539	511
Sat Jun 19 16:13:57 2021	1624112037	26	514	539	214
Sat Jun 19 16:13:59 2021	1624112039	26	513	539	217
Sat Jun 19 16:13:56 2021	1624112036	26	513	540	108
Sat Jun 19 16:13:57 2021	1624112037	26	514	540	78
Sat Jun 19 16:13:59 2021	1624112039	28	513	540	488
Sat Jun 19 16:13:56 2021	1624112036	24	516	540	329
Sat Jun 19 16:13:59 2021	1624112039	24	516	540	516
Sat Jun 19 16:13:57 2021	1624112037	30	510	541	132
Sat Jun 19 16:13:57 2021	1624112037	25	516	541	190
Sat Jun 19 16:13:56 2021	1624112036	24	516	541	381
Sat Jun 19 16:13:57 2021	1624112037	28	513	541	162
Sat Jun 19 16:13:57 2021	1624112037	25	516	541	382
Sat Jun 19 16:13:57 2021	1624112037	23	518	541	490
Sat Jun 19 16:13:57 2021	1624112037	27	515	542	514
Sat Jun 19 16:13:59 2021	1624112039	25	517	542	438
Sat Jun 19 16:13:59 2021	1624112039	35	507	542	268
Sat Jun 19 16:13:56 2021	1624112036	28	514	542	514
Sat Jun 19 16:13:56 2021	1624112036	25	517	542	488
Sat Jun 19 16:13:59 2021	1624112039	27	516	542	328
Sat Jun 19 16:13:58 2021	1624112038	33	509	542	53
Sat Jun 19 16:13:54 2021	1624112034	21	521	542	521
Sat Jun 19 16:13:55 2021	1624112035	27	516	542	411
Sat Jun 19 16:13:56 2021	1624112036	26	516	543	462
Sat Jun 19 16:13:57 2021	1624112037	24	519	543	55
Sat Jun 19 16:13:59 2021	1624112039	25	517	543	303
Sat Jun 19 16:13:56 2021	1624112036	29	514	543	134
Sat Jun 19 16:13:55 2021	1624112035	28	515	543	383
Sat Jun 19 16:13:57 2021	1624112037	29	515	543	407
Sat Jun 19 16:13:59 2021	1624112039	28	515	543	355
Sat Jun 19 16:13:56 2021	1624112036	28	516	544	353
Sat Jun 19 16:13:59 2021	1624112039	30	515	544	160
Sat Jun 19 16:13:56 2021	1624112036	27	518	545	54
