starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:13:35 2021	1624112015	29	26	55	25
Sat Jun 19 16:13:35 2021	1624112015	25	30	56	29
Sat Jun 19 16:13:35 2021	1624112015	26	54	80	54
Sat Jun 19 16:13:35 2021	1624112015	35	80	115	80
Sat Jun 19 16:13:35 2021	1624112015	27	116	143	115
Sat Jun 19 16:13:35 2021	1624112015	31	144	175	144
Sat Jun 19 16:13:35 2021	1624112015	33	175	208	175
Sat Jun 19 16:13:35 2021	1624112015	25	209	234	208
Sat Jun 19 16:13:35 2021	1624112015	26	234	260	234
Sat Jun 19 16:13:35 2021	1624112015	29	261	290	260
Sat Jun 19 16:13:35 2021	1624112015	35	290	325	290
Sat Jun 19 16:13:35 2021	1624112015	28	325	353	325
Sat Jun 19 16:13:35 2021	1624112015	27	353	380	353
Sat Jun 19 16:13:35 2021	1624112015	25	381	406	381
Sat Jun 19 16:13:35 2021	1624112015	23	407	430	26
Sat Jun 19 16:13:35 2021	1624112015	30	431	460	49
Sat Jun 19 16:13:35 2021	1624112015	24	460	485	79
Sat Jun 19 16:13:35 2021	1624112015	25	485	510	104
Sat Jun 19 16:13:35 2021	1624112015	30	511	540	129
Sat Jun 19 16:13:35 2021	1624112015	27	540	568	160
Sat Jun 19 16:13:34 2021	1624112014	26	568	594	187
Sat Jun 19 16:13:34 2021	1624112014	26	594	620	213
Sat Jun 19 16:13:34 2021	1624112014	25	620	645	239
Sat Jun 19 16:13:34 2021	1624112014	29	646	675	265
Sat Jun 19 16:13:34 2021	1624112014	27	675	702	294
Sat Jun 19 16:13:34 2021	1624112014	26	703	729	322
Sat Jun 19 16:13:34 2021	1624112014	28	729	756	348
Sat Jun 19 16:13:34 2021	1624112014	27	756	783	375
Sat Jun 19 16:13:34 2021	1624112014	25	779	805	54
Sat Jun 19 16:13:34 2021	1624112014	25	779	805	751
Sat Jun 19 16:13:34 2021	1624112014	26	779	805	107
Sat Jun 19 16:13:34 2021	1624112014	28	777	805	777
Sat Jun 19 16:13:34 2021	1624112014	23	784	806	246
Sat Jun 19 16:13:34 2021	1624112014	28	779	807	723
Sat Jun 19 16:13:34 2021	1624112014	27	780	807	188
Sat Jun 19 16:13:33 2021	1624112013	28	780	808	674
Sat Jun 19 16:13:33 2021	1624112013	25	783	808	727
Sat Jun 19 16:13:33 2021	1624112013	28	781	809	753
Sat Jun 19 16:13:33 2021	1624112013	26	783	809	649
Sat Jun 19 16:13:33 2021	1624112013	25	784	809	702
Sat Jun 19 16:13:34 2021	1624112014	27	782	809	79
Sat Jun 19 16:13:34 2021	1624112014	26	784	809	380
Sat Jun 19 16:13:34 2021	1624112014	25	784	810	355
Sat Jun 19 16:13:34 2021	1624112014	29	780	810	133
Sat Jun 19 16:13:33 2021	1624112013	25	784	810	462
Sat Jun 19 16:13:34 2021	1624112014	28	782	810	406
Sat Jun 19 16:13:34 2021	1624112014	29	781	810	216
Sat Jun 19 16:13:34 2021	1624112014	29	781	810	268
Sat Jun 19 16:13:34 2021	1624112014	27	783	810	403
Sat Jun 19 16:13:34 2021	1624112014	26	785	811	162
Sat Jun 19 16:13:33 2021	1624112013	23	787	811	571
Sat Jun 19 16:13:33 2021	1624112013	28	783	811	434
Sat Jun 19 16:13:32 2021	1624112012	20	791	812	791
Sat Jun 19 16:13:33 2021	1624112013	24	788	812	281
Sat Jun 19 16:13:34 2021	1624112014	28	784	812	298
Sat Jun 19 16:13:34 2021	1624112014	29	783	812	326
Sat Jun 19 16:13:33 2021	1624112013	24	788	812	625
Sat Jun 19 16:13:33 2021	1624112013	22	791	813	609
Sat Jun 19 16:13:33 2021	1624112013	22	790	813	92
Sat Jun 19 16:13:33 2021	1624112013	25	788	813	415
Sat Jun 19 16:13:33 2021	1624112013	25	788	813	390
Sat Jun 19 16:13:34 2021	1624112014	27	786	813	696
Sat Jun 19 16:13:33 2021	1624112013	27	787	814	488
Sat Jun 19 16:13:33 2021	1624112013	29	785	814	542
Sat Jun 19 16:13:33 2021	1624112013	27	787	814	659
Sat Jun 19 16:13:33 2021	1624112013	28	787	814	514
Sat Jun 19 16:13:33 2021	1624112013	23	792	815	501
Sat Jun 19 16:13:32 2021	1624112012	26	790	816	686
Sat Jun 19 16:13:33 2021	1624112013	30	785	816	595
Sat Jun 19 16:13:33 2021	1624112013	29	787	816	114
Sat Jun 19 16:13:33 2021	1624112013	24	792	816	228
Sat Jun 19 16:13:32 2021	1624112012	26	790	816	739
Sat Jun 19 16:13:33 2021	1624112013	28	788	816	252
Sat Jun 19 16:13:33 2021	1624112013	28	789	816	143
Sat Jun 19 16:13:33 2021	1624112013	27	790	817	170
Sat Jun 19 16:13:34 2021	1624112014	26	791	817	670
Sat Jun 19 16:13:32 2021	1624112012	25	791	817	766
Sat Jun 19 16:13:34 2021	1624112014	24	793	817	646
Sat Jun 19 16:13:33 2021	1624112013	28	789	817	631
Sat Jun 19 16:13:33 2021	1624112013	24	793	817	365
