Percentage served,Time in ms
0,56.184
1,309.038
2,577.286
3,862.029
4,1146.268
5,1323.299
6,1341.546
7,1345.161
8,1347.162
9,1349.872
10,1352.440
11,1353.990
12,1355.735
13,1356.305
14,1357.173
15,1357.805
16,1358.981
17,1359.757
18,1360.379
19,1360.755
20,1361.249
21,1361.875
22,1362.469
23,1362.948
24,1363.881
25,1364.159
26,1364.625
27,1365.156
28,1365.486
29,1365.976
30,1366.542
31,1366.964
32,1367.629
33,1367.876
34,1368.065
35,1368.631
36,1369.280
37,1369.748
38,1370.211
39,1370.498
40,1371.077
41,1371.853
42,1372.241
43,1372.729
44,1373.015
45,1373.690
46,1374.255
47,1374.623
48,1375.090
49,1375.447
50,1375.968
51,1376.311
52,1376.776
53,1377.456
54,1378.333
55,1378.827
56,1379.244
57,1379.817
58,1380.298
59,1380.868
60,1381.444
61,1381.981
62,1383.039
63,1383.368
64,1384.518
65,1385.227
66,1386.024
67,1386.888
68,1387.740
69,1388.288
70,1388.998
71,1389.547
72,1390.055
73,1391.012
74,1391.722
75,1392.826
76,1393.294
77,1393.929
78,1394.573
79,1395.093
80,1396.115
81,1397.038
82,1397.481
83,1398.284
84,1399.014
85,1399.846
86,1400.602
87,1401.545
88,1402.080
89,1402.521
90,1403.424
91,1404.427
92,1406.832
93,1408.105
94,1409.616
95,1411.384
96,1413.684
97,1415.668
98,1418.036
99,1419.849
100,1424.556
