Percentage served,Time in ms
0,64.312
1,87.238
2,143.535
3,194.883
4,251.509
5,261.037
6,261.872
7,262.400
8,263.162
9,263.417
10,263.855
11,264.148
12,264.586
13,264.824
14,265.535
15,265.898
16,265.990
17,267.126
18,267.254
19,267.740
20,268.185
21,268.775
22,268.839
23,269.052
24,269.262
25,270.264
26,270.901
27,271.378
28,271.608
29,271.788
30,271.992
31,272.116
32,272.188
33,272.479
34,272.538
35,272.898
36,273.630
37,273.787
38,273.962
39,274.125
40,274.158
41,274.287
42,274.585
43,275.113
44,275.351
45,275.446
46,275.510
47,275.754
48,275.908
49,276.464
50,276.651
51,276.738
52,276.866
53,276.963
54,277.220
55,277.245
56,277.407
57,277.626
58,277.694
59,277.861
60,277.997
61,278.335
62,278.521
63,278.728
64,279.059
65,279.203
66,279.306
67,279.466
68,279.774
69,279.879
70,280.433
71,280.836
72,281.118
73,281.496
74,281.730
75,281.819
76,281.862
77,282.299
78,282.459
79,282.617
80,282.840
81,282.963
82,283.183
83,283.292
84,283.351
85,283.373
86,283.610
87,284.006
88,284.418
89,284.943
90,285.575
91,285.932
92,286.790
93,287.400
94,291.924
95,292.480
96,292.539
97,293.265
98,296.024
99,298.909
100,300.914
