starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:08:08 2021	1624111688	26	26	52	26
Sat Jun 19 16:08:08 2021	1624111688	28	40	67	40
Sat Jun 19 16:08:08 2021	1624111688	29	55	84	54
Sat Jun 19 16:08:08 2021	1624111688	26	84	110	83
Sat Jun 19 16:08:08 2021	1624111688	28	110	138	109
Sat Jun 19 16:08:08 2021	1624111688	33	138	171	138
Sat Jun 19 16:08:08 2021	1624111688	28	171	199	171
Sat Jun 19 16:08:08 2021	1624111688	31	199	230	199
Sat Jun 19 16:08:08 2021	1624111688	27	230	256	230
Sat Jun 19 16:08:08 2021	1624111688	29	256	286	57
Sat Jun 19 16:08:08 2021	1624111688	27	286	313	87
Sat Jun 19 16:08:08 2021	1624111688	34	313	347	114
Sat Jun 19 16:08:08 2021	1624111688	33	347	380	148
Sat Jun 19 16:08:08 2021	1624111688	29	379	409	181
Sat Jun 19 16:08:08 2021	1624111688	28	409	437	210
Sat Jun 19 16:08:08 2021	1624111688	33	437	470	239
Sat Jun 19 16:08:08 2021	1624111688	31	471	502	273
Sat Jun 19 16:08:08 2021	1624111688	26	502	528	304
Sat Jun 19 16:08:05 2021	1624111685	27	528	555	528
Sat Jun 19 16:08:08 2021	1624111688	31	528	559	330
Sat Jun 19 16:08:05 2021	1624111685	28	533	560	500
Sat Jun 19 16:08:05 2021	1624111685	28	536	564	414
Sat Jun 19 16:08:05 2021	1624111685	29	536	564	472
Sat Jun 19 16:08:05 2021	1624111685	27	539	566	387
Sat Jun 19 16:08:05 2021	1624111685	29	538	567	443
Sat Jun 19 16:08:06 2021	1624111686	28	543	570	331
Sat Jun 19 16:08:06 2021	1624111686	28	542	570	358
Sat Jun 19 16:08:06 2021	1624111686	30	547	577	301
Sat Jun 19 16:08:06 2021	1624111686	26	554	580	273
Sat Jun 19 16:08:06 2021	1624111686	26	555	581	218
Sat Jun 19 16:08:05 2021	1624111685	24	557	582	29
Sat Jun 19 16:08:06 2021	1624111686	30	552	582	244
Sat Jun 19 16:08:06 2021	1624111686	30	553	583	188
Sat Jun 19 16:08:07 2021	1624111687	22	561	583	409
Sat Jun 19 16:08:07 2021	1624111687	26	559	584	319
Sat Jun 19 16:08:07 2021	1624111687	29	555	584	345
Sat Jun 19 16:08:07 2021	1624111687	25	560	586	264
Sat Jun 19 16:08:07 2021	1624111687	36	551	587	432
Sat Jun 19 16:08:06 2021	1624111686	27	560	587	133
Sat Jun 19 16:08:06 2021	1624111686	28	559	587	160
Sat Jun 19 16:08:06 2021	1624111686	25	563	589	563
Sat Jun 19 16:08:07 2021	1624111687	33	556	589	375
Sat Jun 19 16:08:06 2021	1624111686	33	557	590	468
Sat Jun 19 16:08:07 2021	1624111687	30	561	590	289
Sat Jun 19 16:08:06 2021	1624111686	24	567	591	110
Sat Jun 19 16:08:08 2021	1624111688	32	559	591	361
Sat Jun 19 16:08:07 2021	1624111687	26	566	592	237
Sat Jun 19 16:08:06 2021	1624111686	29	562	592	238
Sat Jun 19 16:08:07 2021	1624111687	30	564	593	564
Sat Jun 19 16:08:06 2021	1624111686	28	565	593	120
Sat Jun 19 16:08:07 2021	1624111687	28	565	593	328
Sat Jun 19 16:08:06 2021	1624111686	31	562	594	501
Sat Jun 19 16:08:06 2021	1624111686	28	566	594	210
Sat Jun 19 16:08:07 2021	1624111687	28	567	594	449
Sat Jun 19 16:08:07 2021	1624111687	27	567	595	117
Sat Jun 19 16:08:08 2021	1624111688	29	565	595	393
