Percentage served,Time in ms
0,46.919
1,47.836
2,48.738
3,48.902
4,49.028
5,49.189
6,49.442
7,49.659
8,49.972
9,50.418
10,50.779
11,51.214
12,51.502
13,51.629
14,51.823
15,51.883
16,52.163
17,52.236
18,52.460
19,52.565
20,52.869
21,52.919
22,53.000
23,53.016
24,53.446
25,53.587
26,53.677
27,53.759
28,53.898
29,54.027
30,54.249
31,54.322
32,54.542
33,54.715
34,54.777
35,54.828
36,55.007
37,55.137
38,55.320
39,55.421
40,55.590
41,55.756
42,55.916
43,56.025
44,56.064
45,56.271
46,56.285
47,56.288
48,56.550
49,56.673
50,56.969
51,57.073
52,57.208
53,57.391
54,57.469
55,57.565
56,57.583
57,57.711
58,57.782
59,58.007
60,58.025
61,58.094
62,58.291
63,58.299
64,58.308
65,58.394
66,58.505
67,58.706
68,58.892
69,59.118
70,59.480
71,59.656
72,59.831
73,59.929
74,60.085
75,60.119
76,60.166
77,60.432
78,60.478
79,60.635
80,60.755
81,60.831
82,61.031
83,61.078
84,61.342
85,61.561
86,62.029
87,62.119
88,62.519
89,62.651
90,62.767
91,63.073
92,63.566
93,63.766
94,63.973
95,64.194
96,65.114
97,67.584
98,68.429
99,73.628
100,78.108
