Percentage served,Time in ms
0,57.246
1,279.653
2,282.771
3,284.170
4,285.417
5,285.858
6,286.575
7,286.960
8,287.216
9,287.506
10,287.745
11,288.078
12,288.539
13,288.771
14,289.154
15,289.513
16,289.858
17,290.143
18,290.351
19,290.621
20,290.914
21,291.095
22,291.354
23,291.600
24,291.736
25,291.934
26,292.236
27,292.459
28,292.673
29,292.808
30,293.001
31,293.159
32,293.271
33,293.515
34,293.635
35,293.872
36,294.009
37,294.308
38,294.503
39,294.724
40,294.956
41,295.090
42,295.345
43,295.480
44,295.637
45,295.805
46,295.920
47,296.057
48,296.216
49,296.374
50,296.514
51,296.795
52,297.084
53,297.296
54,297.483
55,297.759
56,297.908
57,298.040
58,298.200
59,298.465
60,298.623
61,298.824
62,298.937
63,299.097
64,299.322
65,299.480
66,299.632
67,299.829
68,300.069
69,300.147
70,300.386
71,300.568
72,300.689
73,301.076
74,301.440
75,301.659
76,301.840
77,302.142
78,302.500
79,302.715
80,303.105
81,303.434
82,303.793
83,304.277
84,304.840
85,305.509
86,305.937
87,306.423
88,307.320
89,308.035
90,308.594
91,309.859
92,310.749
93,311.311
94,312.685
95,314.357
96,316.312
97,318.670
98,353.868
99,1302.489
100,1309.684
