Percentage served,Time in ms
0,56.714
1,325.544
2,563.443
3,566.330
4,569.071
5,570.780
6,571.740
7,572.449
8,573.118
9,574.160
10,574.982
11,575.660
12,576.135
13,576.887
14,577.336
15,578.044
16,578.312
17,578.782
18,579.567
19,579.932
20,580.308
21,580.747
22,581.676
23,581.949
24,582.215
25,582.720
26,583.142
27,583.406
28,583.664
29,583.994
30,584.353
31,584.784
32,585.060
33,585.423
34,585.903
35,586.300
36,586.801
37,587.176
38,587.535
39,587.764
40,588.032
41,588.335
42,588.647
43,589.136
44,589.454
45,589.742
46,590.199
47,590.566
48,590.820
49,591.301
50,591.706
51,591.990
52,592.325
53,592.680
54,592.955
55,593.313
56,593.965
57,594.217
58,594.596
59,594.902
60,595.232
61,595.457
62,595.652
63,596.012
64,596.276
65,596.588
66,597.000
67,597.464
68,598.063
69,598.348
70,598.640
71,598.850
72,599.064
73,599.594
74,599.985
75,600.516
76,601.218
77,601.622
78,602.129
79,602.436
80,602.798
81,603.068
82,603.466
83,604.019
84,604.715
85,605.179
86,605.661
87,606.066
88,606.357
89,607.181
90,607.797
91,608.937
92,609.353
93,610.035
94,610.735
95,611.463
96,612.401
97,613.498
98,615.918
99,618.418
100,622.929
