starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:12:18 2021	1624111938	28	28	57	27
Sat Jun 19 16:12:18 2021	1624111938	32	29	61	28
Sat Jun 19 16:12:18 2021	1624111938	28	61	89	60
Sat Jun 19 16:12:18 2021	1624111938	30	89	119	88
Sat Jun 19 16:12:18 2021	1624111938	30	119	149	118
Sat Jun 19 16:12:18 2021	1624111938	30	148	177	148
Sat Jun 19 16:12:18 2021	1624111938	30	178	208	177
Sat Jun 19 16:12:18 2021	1624111938	26	208	234	208
Sat Jun 19 16:12:18 2021	1624111938	29	234	263	234
Sat Jun 19 16:12:18 2021	1624111938	30	263	293	263
Sat Jun 19 16:12:18 2021	1624111938	32	294	326	294
Sat Jun 19 16:12:18 2021	1624111938	34	326	360	326
Sat Jun 19 16:12:18 2021	1624111938	25	360	385	360
Sat Jun 19 16:12:18 2021	1624111938	32	385	417	385
Sat Jun 19 16:12:18 2021	1624111938	29	417	447	240
Sat Jun 19 16:12:18 2021	1624111938	24	447	471	269
Sat Jun 19 16:12:18 2021	1624111938	30	471	501	294
Sat Jun 19 16:12:18 2021	1624111938	29	502	531	324
Sat Jun 19 16:12:18 2021	1624111938	27	531	557	353
Sat Jun 19 16:12:11 2021	1624111931	28	534	562	337
Sat Jun 19 16:11:59 2021	1624111919	29	534	563	534
Sat Jun 19 16:12:11 2021	1624111931	27	538	565	285
Sat Jun 19 16:12:07 2021	1624111927	29	536	565	481
Sat Jun 19 16:12:06 2021	1624111926	28	537	565	261
Sat Jun 19 16:12:07 2021	1624111927	26	540	566	454
Sat Jun 19 16:12:11 2021	1624111931	30	535	566	535
Sat Jun 19 16:12:07 2021	1624111927	26	540	566	344
Sat Jun 19 16:12:11 2021	1624111931	26	540	566	311
Sat Jun 19 16:11:59 2021	1624111919	28	538	566	451
Sat Jun 19 16:11:59 2021	1624111919	27	539	566	449
Sat Jun 19 16:12:07 2021	1624111927	25	541	566	370
Sat Jun 19 16:11:59 2021	1624111919	26	541	567	508
Sat Jun 19 16:12:07 2021	1624111927	28	539	567	396
Sat Jun 19 16:12:07 2021	1624111927	29	538	567	424
Sat Jun 19 16:11:59 2021	1624111919	30	538	567	420
Sat Jun 19 16:12:11 2021	1624111931	29	539	568	377
Sat Jun 19 16:12:07 2021	1624111927	28	540	568	514
Sat Jun 19 16:12:06 2021	1624111926	28	540	568	289
Sat Jun 19 16:12:11 2021	1624111931	27	541	568	400
Sat Jun 19 16:12:11 2021	1624111931	28	541	569	507
Sat Jun 19 16:12:11 2021	1624111931	35	534	569	365
Sat Jun 19 16:12:07 2021	1624111927	28	541	570	288
Sat Jun 19 16:11:59 2021	1624111919	28	543	570	514
Sat Jun 19 16:12:11 2021	1624111931	26	544	570	351
Sat Jun 19 16:12:07 2021	1624111927	31	539	570	511
Sat Jun 19 16:11:59 2021	1624111919	29	541	571	175
Sat Jun 19 16:11:59 2021	1624111919	28	543	571	364
Sat Jun 19 16:11:59 2021	1624111919	28	543	571	391
Sat Jun 19 16:12:07 2021	1624111927	27	543	571	317
Sat Jun 19 16:12:09 2021	1624111929	27	543	571	395
Sat Jun 19 16:11:59 2021	1624111919	30	541	571	541
Sat Jun 19 16:12:13 2021	1624111933	27	544	571	343
Sat Jun 19 16:12:09 2021	1624111929	25	546	571	486
Sat Jun 19 16:12:11 2021	1624111931	31	541	571	513
Sat Jun 19 16:12:09 2021	1624111929	28	543	571	367
Sat Jun 19 16:12:13 2021	1624111933	28	544	571	492
Sat Jun 19 16:12:13 2021	1624111933	26	545	571	515
Sat Jun 19 16:12:07 2021	1624111927	29	542	571	542
Sat Jun 19 16:12:09 2021	1624111929	24	548	572	491
Sat Jun 19 16:12:13 2021	1624111933	30	542	572	373
Sat Jun 19 16:12:07 2021	1624111927	27	545	572	261
Sat Jun 19 16:12:11 2021	1624111931	32	540	572	406
Sat Jun 19 16:12:13 2021	1624111933	26	546	572	432
Sat Jun 19 16:12:11 2021	1624111931	27	545	572	486
Sat Jun 19 16:12:09 2021	1624111929	33	539	572	451
Sat Jun 19 16:12:09 2021	1624111929	28	544	572	423
Sat Jun 19 16:12:11 2021	1624111931	25	548	572	482
Sat Jun 19 16:12:09 2021	1624111929	31	542	572	511
Sat Jun 19 16:12:17 2021	1624111937	26	547	572	494
Sat Jun 19 16:11:59 2021	1624111919	32	540	572	476
Sat Jun 19 16:12:05 2021	1624111925	23	550	572	490
Sat Jun 19 16:12:13 2021	1624111933	31	542	573	542
Sat Jun 19 16:12:06 2021	1624111926	30	542	573	542
Sat Jun 19 16:12:11 2021	1624111931	25	547	573	461
Sat Jun 19 16:12:07 2021	1624111927	30	543	573	427
