Percentage served,Time in ms
0,46.293
1,46.868
2,48.022
3,48.720
4,48.992
5,49.526
6,49.797
7,50.246
8,50.565
9,50.913
10,51.058
11,51.239
12,51.526
13,51.586
14,51.739
15,51.870
16,52.099
17,52.299
18,52.460
19,52.485
20,52.534
21,52.656
22,52.719
23,52.863
24,53.035
25,53.153
26,53.233
27,53.392
28,53.600
29,53.704
30,53.875
31,54.020
32,54.198
33,54.385
34,54.478
35,54.711
36,54.874
37,55.107
38,55.178
39,55.356
40,55.401
41,55.492
42,55.592
43,55.712
44,55.950
45,56.032
46,56.139
47,56.202
48,56.324
49,56.455
50,56.526
51,56.573
52,56.734
53,56.795
54,56.977
55,57.087
56,57.205
57,57.292
58,57.412
59,57.468
60,57.561
61,57.639
62,57.884
63,57.966
64,58.181
65,58.292
66,58.567
67,58.713
68,58.939
69,59.073
70,59.143
71,59.350
72,59.393
73,59.723
74,59.937
75,60.029
76,60.240
77,60.288
78,60.432
79,60.565
80,60.722
81,61.004
82,61.223
83,61.358
84,61.395
85,61.656
86,61.930
87,62.024
88,62.120
89,62.278
90,62.438
91,62.673
92,63.079
93,63.461
94,64.238
95,64.816
96,65.380
97,66.595
98,67.748
99,72.369
100,146.033
