Percentage served,Time in ms
0,54.889
1,83.354
2,140.575
3,197.599
4,257.790
5,281.412
6,283.207
7,283.779
8,284.367
9,284.572
10,284.609
11,284.675
12,285.113
13,285.191
14,285.637
15,286.384
16,286.928
17,287.054
18,287.296
19,287.772
20,288.095
21,288.183
22,288.450
23,288.478
24,288.595
25,288.838
26,288.922
27,289.302
28,289.554
29,289.611
30,289.868
31,289.886
32,290.208
33,290.624
34,290.764
35,290.911
36,290.984
37,291.274
38,291.575
39,291.835
40,291.944
41,291.992
42,292.105
43,292.381
44,292.797
45,292.966
46,293.069
47,293.197
48,293.391
49,293.762
50,293.874
51,293.984
52,294.025
53,294.173
54,294.266
55,294.799
56,295.123
57,295.548
58,295.758
59,295.948
60,296.492
61,297.023
62,297.273
63,297.971
64,298.279
65,298.542
66,298.792
67,298.932
68,299.142
69,299.502
70,299.602
71,299.642
72,299.764
73,300.164
74,300.209
75,300.263
76,300.940
77,301.484
78,302.192
79,302.564
80,302.852
81,303.441
82,303.796
83,304.249
84,304.757
85,305.189
86,305.938
87,306.479
88,306.977
89,307.345
90,308.151
91,308.474
92,308.834
93,309.633
94,310.841
95,536.322
96,540.405
97,543.420
98,544.491
99,545.704
100,547.584
