Percentage served,Time in ms
0,53.633
1,66.954
2,85.233
3,117.250
4,151.859
5,183.856
6,209.513
7,239.959
8,270.973
9,277.942
10,279.381
11,281.516
12,282.209
13,282.234
14,283.607
15,283.739
16,284.523
17,284.593
18,284.861
19,285.078
20,286.014
21,286.208
22,286.596
23,286.805
24,287.450
25,287.511
26,287.536
27,288.812
28,288.909
29,289.656
30,289.786
31,290.107
32,290.178
33,290.216
34,290.323
35,290.330
36,290.604
37,290.971
38,291.020
39,291.402
40,291.517
41,291.703
42,291.887
43,292.030
44,292.240
45,292.295
46,292.884
47,293.585
48,293.907
49,293.988
50,294.142
51,294.156
52,294.166
53,294.332
54,294.376
55,294.471
56,294.473
57,294.842
58,294.948
59,295.051
60,295.275
61,295.555
62,295.645
63,295.677
64,295.747
65,295.797
66,296.767
67,296.786
68,296.797
69,297.029
70,297.344
71,297.352
72,297.643
73,297.660
74,297.664
75,298.056
76,298.147
77,298.226
78,298.374
79,298.428
80,299.088
81,299.244
82,299.246
83,299.414
84,299.746
85,299.797
86,299.965
87,300.048
88,300.696
89,300.897
90,301.242
91,301.245
92,301.257
93,301.798
94,301.874
95,301.925
96,302.519
97,302.952
98,303.739
99,321.965
100,321.965
