Percentage served,Time in ms
0,48.183
1,48.207
2,48.609
3,49.538
4,50.390
5,50.450
6,50.707
7,50.850
8,51.024
9,51.049
10,51.140
11,51.250
12,51.351
13,51.624
14,52.002
15,52.308
16,52.346
17,52.368
18,52.487
19,52.566
20,52.652
21,52.701
22,52.791
23,52.842
24,52.993
25,53.233
26,53.531
27,53.563
28,54.387
29,54.973
30,54.996
31,55.019
32,55.120
33,55.274
34,55.328
35,55.372
36,55.394
37,55.396
38,55.625
39,55.907
40,55.917
41,55.997
42,56.027
43,56.091
44,56.643
45,56.759
46,56.975
47,57.099
48,57.117
49,57.386
50,57.559
51,57.608
52,57.682
53,57.724
54,57.798
55,57.903
56,57.966
57,58.025
58,58.033
59,58.112
60,58.141
61,58.257
62,58.262
63,58.294
64,58.301
65,58.553
66,58.621
67,58.813
68,58.902
69,58.952
70,59.350
71,59.380
72,59.527
73,59.584
74,60.474
75,60.484
76,60.669
77,60.735
78,60.826
79,60.947
80,60.985
81,61.015
82,61.113
83,61.223
84,61.277
85,61.343
86,61.525
87,61.815
88,61.824
89,62.078
90,62.256
91,62.274
92,62.356
93,62.441
94,62.500
95,62.809
96,63.468
97,64.210
98,66.108
99,68.716
100,68.716
