Percentage served,Time in ms
0,69.578
1,185.222
2,352.647
3,501.001
4,651.525
5,802.948
6,954.338
7,1109.871
8,1259.608
9,1411.772
10,1454.931
11,1456.952
12,1460.187
13,1460.583
14,1463.459
15,1464.905
16,1466.140
17,1466.670
18,1467.111
19,1468.264
20,1469.838
21,1470.848
22,1472.366
23,1473.938
24,1474.998
25,1476.749
26,1478.093
27,1478.822
28,1479.248
29,1480.070
30,1480.489
31,1480.991
32,1481.536
33,1481.881
34,1482.980
35,1483.346
36,1483.681
37,1484.130
38,1484.412
39,1484.760
40,1485.118
41,1485.417
42,1486.251
43,1486.714
44,1487.115
45,1487.669
46,1488.061
47,1488.838
48,1489.216
49,1489.574
50,1490.210
51,1490.692
52,1491.255
53,1491.665
54,1492.418
55,1492.767
56,1493.140
57,1493.640
58,1494.235
59,1494.628
60,1495.128
61,1496.090
62,1496.803
63,1497.705
64,1498.333
65,1499.138
66,1500.166
67,1500.661
68,1501.212
69,1501.543
70,1502.095
71,1502.715
72,1503.311
73,1503.857
74,1504.070
75,1505.051
76,1505.648
77,1506.486
78,1507.069
79,1507.885
80,1508.526
81,1509.494
82,1510.085
83,1512.235
84,1513.686
85,1514.582
86,1515.283
87,1519.129
88,1524.422
89,1538.832
90,2464.612
91,2471.059
92,2475.112
93,2484.082
94,2487.996
95,2489.739
96,2491.408
97,2493.274
98,2495.045
99,2500.472
100,2502.179
