Percentage served,Time in ms
0,66.046
1,66.046
2,66.046
3,66.046
4,66.046
5,68.955
6,68.955
7,68.955
8,68.955
9,68.955
10,68.955
11,68.955
12,68.955
13,68.955
14,68.955
15,92.325
16,92.325
17,92.325
18,92.325
19,92.325
20,92.325
21,92.325
22,92.325
23,92.325
24,92.325
25,120.726
26,120.726
27,120.726
28,120.726
29,120.726
30,120.726
31,120.726
32,120.726
33,120.726
34,120.726
35,157.215
36,157.215
37,157.215
38,157.215
39,157.215
40,157.215
41,157.215
42,157.215
43,157.215
44,157.215
45,196.632
46,196.632
47,196.632
48,196.632
49,196.632
50,196.632
51,196.632
52,196.632
53,196.632
54,196.632
55,223.608
56,223.608
57,223.608
58,223.608
59,223.608
60,223.608
61,223.608
62,223.608
63,223.608
64,223.608
65,247.075
66,247.075
67,247.075
68,247.075
69,247.075
70,247.075
71,247.075
72,247.075
73,247.075
74,247.075
75,275.173
76,275.173
77,275.173
78,275.173
79,275.173
80,275.173
81,275.173
82,275.173
83,275.173
84,275.173
85,321.709
86,321.709
87,321.709
88,321.709
89,321.709
90,321.709
91,321.709
92,321.709
93,321.709
94,321.709
95,4294967.298
96,4294967.298
97,4294967.298
98,4294967.298
99,4294967.298
100,321.709
