Percentage served,Time in ms
0,330.490
1,330.617
2,331.360
3,331.558
4,331.762
5,332.315
6,357.425
7,362.319
8,387.932
9,426.873
10,541.994
11,544.731
12,559.528
13,561.480
14,562.207
15,563.948
16,564.851
17,590.511
18,594.405
19,594.548
20,595.379
21,596.319
22,597.525
23,617.135
24,619.582
25,648.618
26,650.244
27,654.282
28,659.791
29,662.159
30,673.018
31,678.051
32,679.511
33,680.664
34,680.922
35,682.253
36,682.674
37,682.880
38,684.079
39,684.781
40,689.488
41,694.013
42,697.941
43,698.335
44,698.522
45,712.455
46,713.819
47,716.420
48,731.773
49,741.245
50,741.447
51,743.599
52,746.327
53,775.270
54,797.939
55,816.971
56,821.374
57,824.084
58,824.092
59,824.721
60,826.749
61,826.798
62,827.161
63,827.347
64,829.177
65,832.804
66,833.076
67,833.917
68,844.716
69,847.190
70,851.045
71,862.900
72,863.343
73,867.397
74,868.818
75,870.029
76,871.977
77,885.434
78,918.540
79,918.771
80,919.629
81,921.685
82,924.928
83,925.387
84,926.338
85,943.661
86,943.920
87,944.777
88,944.897
89,945.465
90,946.257
91,948.503
92,948.966
93,951.116
94,952.352
95,953.040
96,960.587
97,993.860
98,1200.727
99,1239.977
100,1239.977
