Percentage served,Time in ms
0,152.759
1,160.005
2,162.379
3,167.289
4,176.264
5,184.615
6,186.800
7,187.395
8,231.765
9,232.445
10,236.987
11,239.935
12,241.503
13,241.532
14,250.563
15,257.338
16,257.805
17,264.265
18,265.084
19,267.940
20,268.847
21,269.333
22,271.427
23,272.391
24,284.640
25,285.084
26,286.388
27,303.289
28,309.550
29,311.995
30,312.741
31,318.067
32,330.193
33,335.334
34,337.499
35,337.860
36,338.538
37,338.944
38,355.937
39,363.397
40,363.788
41,372.710
42,373.704
43,374.549
44,378.514
45,383.893
46,386.388
47,386.694
48,392.330
49,397.609
50,400.301
51,401.703
52,402.939
53,403.195
54,408.001
55,411.357
56,422.139
57,424.234
58,429.616
59,430.085
60,435.262
61,436.843
62,437.110
63,437.863
64,439.319
65,440.721
66,441.640
67,447.149
68,447.276
69,448.536
70,449.584
71,453.482
72,453.689
73,456.074
74,457.308
75,465.682
76,466.606
77,472.469
78,486.342
79,490.382
80,490.515
81,497.472
82,497.869
83,500.194
84,507.131
85,507.247
86,507.421
87,507.963
88,508.104
89,511.114
90,511.687
91,512.824
92,513.787
93,522.797
94,540.845
95,544.639
96,576.953
97,578.411
98,609.518
99,686.857
100,686.857
