Percentage served,Time in ms
0,164.490
1,196.992
2,220.916
3,220.916
4,249.849
5,287.644
6,319.047
7,319.047
8,321.116
9,322.363
10,323.135
11,323.135
12,323.247
13,326.382
14,326.631
15,326.631
16,326.834
17,327.326
18,328.036
19,328.036
20,328.145
21,342.187
22,343.288
23,343.288
24,343.664
25,346.898
26,348.948
27,348.948
28,354.774
29,465.309
30,504.567
31,504.567
32,544.359
33,566.733
34,567.605
35,567.605
36,568.232
37,568.727
38,568.874
39,568.874
40,571.969
41,591.879
42,594.124
43,594.124
44,594.612
45,643.156
46,643.429
47,643.429
48,644.189
49,644.410
50,648.430
51,648.430
52,671.730
53,679.991
54,680.168
55,680.168
56,680.468
57,699.815
58,703.027
59,703.027
60,739.850
61,799.000
62,799.414
63,799.414
64,802.145
65,803.400
66,803.587
67,803.587
68,804.402
69,834.718
70,835.480
71,835.480
72,838.120
73,998.592
74,999.045
75,999.045
76,999.070
77,999.401
78,999.551
79,999.551
80,1000.210
81,1000.468
82,1001.615
83,1001.615
84,1002.055
85,1002.063
86,1338.432
87,1338.432
88,1339.050
89,1341.044
90,1341.284
91,1341.284
92,1345.072
93,1345.134
94,1349.950
95,1349.950
96,1351.074
97,1351.193
98,1353.780
99,1353.780
100,1353.780
