Percentage served,Time in ms
0,162.321
1,164.786
2,193.456
3,193.456
4,217.970
5,219.298
6,219.520
7,219.520
8,226.221
9,226.390
10,256.820
11,256.820
12,273.682
13,286.816
14,292.421
15,292.421
16,300.810
17,313.264
18,314.123
19,314.123
20,314.479
21,318.172
22,318.752
23,318.752
24,319.329
25,320.650
26,323.446
27,323.446
28,329.044
29,338.005
30,338.100
31,338.100
32,338.205
33,340.800
34,340.932
35,340.932
36,342.540
37,342.751
38,345.464
39,345.464
40,347.127
41,348.611
42,352.045
43,352.045
44,353.607
45,355.491
46,356.385
47,356.385
48,357.977
49,358.554
50,359.370
51,359.370
52,360.403
53,362.236
54,368.036
55,368.036
56,385.125
57,386.802
58,387.145
59,387.145
60,388.460
61,403.495
62,404.210
63,404.210
64,404.583
65,405.368
66,406.849
67,406.849
68,407.938
69,413.379
70,416.525
71,416.525
72,419.468
73,420.463
74,425.248
75,425.248
76,426.761
77,426.910
78,428.799
79,428.799
80,429.692
81,429.723
82,430.410
83,430.410
84,433.286
85,453.182
86,454.024
87,454.024
88,455.097
89,458.024
90,459.123
91,459.123
92,472.840
93,476.064
94,480.161
95,480.161
96,481.300
97,567.425
98,609.404
99,609.404
100,609.404
