starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 22:36:56 2021	1624135016	38	129	167	129
Sat Jun 19 22:36:56 2021	1624135016	34	179	213	179
Sat Jun 19 22:36:56 2021	1624135016	31	207	238	206
Sat Jun 19 22:36:56 2021	1624135016	31	236	267	229
Sat Jun 19 22:36:56 2021	1624135016	33	263	296	263
Sat Jun 19 22:36:56 2021	1624135016	33	308	341	307
Sat Jun 19 22:36:56 2021	1624135016	31	334	365	333
Sat Jun 19 22:36:56 2021	1624135016	33	340	373	335
Sat Jun 19 22:36:56 2021	1624135016	32	357	389	356
Sat Jun 19 22:36:56 2021	1624135016	32	365	397	364
Sat Jun 19 22:36:56 2021	1624135016	30	397	427	396
Sat Jun 19 22:36:56 2021	1624135016	31	399	430	399
Sat Jun 19 22:36:56 2021	1624135016	34	414	448	413
Sat Jun 19 22:36:56 2021	1624135016	31	427	457	426
Sat Jun 19 22:36:56 2021	1624135016	35	458	493	457
Sat Jun 19 22:36:56 2021	1624135016	32	493	525	492
Sat Jun 19 22:36:56 2021	1624135016	33	525	558	524
Sat Jun 19 22:36:56 2021	1624135016	32	559	591	557
Sat Jun 19 22:36:56 2021	1624135016	31	591	622	590
Sat Jun 19 22:36:55 2021	1624135015	29	1036	1065	415
