Percentage served,Time in ms
0,337.634
1,339.434
2,339.434
3,340.748
4,340.748
5,341.240
6,341.240
7,358.249
8,358.249
9,360.433
10,360.433
11,361.220
12,361.220
13,380.240
14,380.240
15,438.947
16,438.947
17,455.995
18,455.995
19,456.758
20,456.758
21,460.833
22,460.833
23,472.886
24,472.886
25,476.317
26,476.317
27,478.723
28,478.723
29,482.402
30,482.402
31,482.772
32,482.772
33,483.886
34,483.886
35,508.530
36,508.530
37,510.138
38,510.138
39,513.451
40,513.451
41,540.761
42,540.761
43,614.658
44,614.658
45,642.694
46,642.694
47,643.322
48,643.322
49,643.635
50,643.635
51,645.408
52,645.408
53,645.847
54,645.847
55,645.992
56,645.992
57,646.535
58,646.535
59,646.772
60,646.772
61,647.649
62,647.649
63,647.737
64,647.737
65,651.201
66,651.201
67,679.004
68,679.004
69,743.345
70,743.345
71,746.680
72,746.680
73,750.039
74,750.039
75,776.062
76,776.062
77,826.023
78,826.023
79,852.021
80,852.021
81,853.087
82,853.087
83,853.896
84,853.896
85,853.961
86,853.961
87,857.703
88,857.703
89,860.845
90,860.845
91,862.205
92,862.205
93,864.509
94,864.509
95,889.509
96,889.509
97,1415.370
98,1415.370
99,1940572811.456
100,1415.370
