starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 17:18:58 2021	1624115938	32	151	183	114
Sat Jun 19 17:16:51 2021	1624115811	39	174	213	128
Sat Jun 19 17:16:51 2021	1624115811	45	168	213	168
Sat Jun 19 17:16:51 2021	1624115811	49	165	214	129
Sat Jun 19 17:16:51 2021	1624115811	33	188	221	95
Sat Jun 19 17:16:51 2021	1624115811	46	178	224	178
Sat Jun 19 17:18:25 2021	1624115905	32	1084	1116	1084
Sat Jun 19 17:18:25 2021	1624115905	34	1137	1171	1135
Sat Jun 19 17:18:25 2021	1624115905	38	1153	1191	1084
Sat Jun 19 17:18:25 2021	1624115905	38	1187	1225	1154
Sat Jun 19 17:18:25 2021	1624115905	35	1192	1227	1192
Sat Jun 19 17:16:31 2021	1624115791	33	1271	1304	1268
Sat Jun 19 17:16:31 2021	1624115791	32	1308	1341	1274
Sat Jun 19 17:16:31 2021	1624115791	39	1316	1355	1198
Sat Jun 19 17:16:31 2021	1624115791	37	1321	1358	1237
Sat Jun 19 17:16:31 2021	1624115791	31	1339	1370	1339
Sat Jun 19 17:17:25 2021	1624115845	37	1437	1474	1436
Sat Jun 19 17:17:25 2021	1624115845	33	1507	1540	1438
Sat Jun 19 17:17:25 2021	1624115845	41	1510	1551	1509
Sat Jun 19 17:17:25 2021	1624115845	33	1544	1577	1508
Sat Jun 19 17:17:25 2021	1624115845	41	1541	1581	1541
Sat Jun 19 17:17:23 2021	1624115843	37	1694	1731	1693
Sat Jun 19 17:17:23 2021	1624115843	36	1842	1878	1772
Sat Jun 19 17:17:23 2021	1624115843	38	1841	1879	1808
Sat Jun 19 17:17:23 2021	1624115843	39	1846	1885	1846
Sat Jun 19 17:17:59 2021	1624115879	38	1931	1969	1821
Sat Jun 19 17:17:59 2021	1624115879	38	1934	1972	1859
Sat Jun 19 17:17:59 2021	1624115879	39	1936	1975	1897
Sat Jun 19 17:17:59 2021	1624115879	42	1936	1977	1936
Sat Jun 19 17:17:59 2021	1624115879	30	1950	1980	1949
Sat Jun 19 17:17:23 2021	1624115843	38	1987	2026	1986
Sat Jun 19 17:18:43 2021	1624115923	37	2065	2102	2064
Sat Jun 19 17:18:43 2021	1624115923	34	2107	2141	2072
Sat Jun 19 17:18:43 2021	1624115923	30	2112	2142	2042
Sat Jun 19 17:18:44 2021	1624115924	40	2111	2151	2002
Sat Jun 19 17:18:43 2021	1624115923	33	2148	2181	2148
Sat Jun 19 17:18:54 2021	1624115934	36	3906	3942	3871
Sat Jun 19 17:18:55 2021	1624115935	34	3910	3944	3910
