Percentage served,Time in ms
0,3667.895
1,3667.895
2,3667.895
3,6259.794
4,6259.794
5,6259.794
6,6259.794
7,6259.794
8,6617.690
9,6617.690
10,6617.690
11,6617.690
12,6617.690
13,9793.002
14,9793.002
15,9793.002
16,9793.002
17,9793.002
18,9827.185
19,9827.185
20,9827.185
21,9827.185
22,9827.185
23,9862.442
24,9862.442
25,9862.442
26,9862.442
27,9862.442
28,9896.787
29,9896.787
30,9896.787
31,9896.787
32,9896.787
33,9930.948
34,9930.948
35,9930.948
36,9930.948
37,9930.948
38,9971.518
39,9971.518
40,9971.518
41,9971.518
42,9971.518
43,10007.013
44,10007.013
45,10007.013
46,10007.013
47,10007.013
48,10041.805
49,10041.805
50,10041.805
51,10041.805
52,10041.805
53,10077.005
54,10077.005
55,10077.005
56,10077.005
57,10077.005
58,10117.355
59,10117.355
60,10117.355
61,10117.355
62,10117.355
63,10128.766
64,10128.766
65,10128.766
66,10128.766
67,10128.766
68,10143.912
69,10143.912
70,10143.912
71,10143.912
72,10143.912
73,10148.209
74,10148.209
75,10148.209
76,10148.209
77,10148.209
78,10151.175
79,10151.175
80,10151.175
81,10151.175
82,10151.175
83,29624.303
84,29624.303
85,29624.303
86,29624.303
87,29624.303
88,29665.866
89,29665.866
90,29665.866
91,29665.866
92,29665.866
93,29708.414
94,29708.414
95,29708.414
96,29708.414
97,29708.414
98,0.000
99,0.000
100,29708.414
