Percentage served,Time in ms
0,59.028
1,61.027
2,61.512
3,61.833
4,61.974
5,61.999
6,62.989
7,63.040
8,63.425
9,63.659
10,63.999
11,64.692
12,64.961
13,65.215
14,65.332
15,65.474
16,65.748
17,65.971
18,66.002
19,66.029
20,66.185
21,66.301
22,66.570
23,66.599
24,67.000
25,67.001
26,67.225
27,67.281
28,67.394
29,67.514
30,67.676
31,67.804
32,67.969
33,68.000
34,68.027
35,68.284
36,68.354
37,68.790
38,69.001
39,69.038
40,69.158
41,69.350
42,69.463
43,69.596
44,69.722
45,69.925
46,70.000
47,70.092
48,70.192
49,70.256
50,70.389
51,70.673
52,70.842
53,70.969
54,71.000
55,71.002
56,71.074
57,71.381
58,71.997
59,72.004
60,72.243
61,72.626
62,72.833
63,72.875
64,72.953
65,73.000
66,73.035
67,73.065
68,73.272
69,73.395
70,73.468
71,73.770
72,73.882
73,73.965
74,73.998
75,74.001
76,74.007
77,74.028
78,74.156
79,74.370
80,74.506
81,74.739
82,75.012
83,75.317
84,75.927
85,76.169
86,76.706
87,78.117
88,78.619
89,78.961
90,79.367
91,80.371
92,80.878
93,81.032
94,81.812
95,82.210
96,83.155
97,84.068
98,85.001
99,159.437
100,164.863
