Percentage served,Time in ms
0,72.007
1,192.157
2,307.350
3,313.048
4,313.786
5,316.686
6,317.320
7,318.039
8,318.549
9,319.346
10,319.593
11,320.082
12,320.316
13,320.450
14,320.793
15,321.260
16,321.776
17,322.013
18,322.267
19,322.430
20,322.582
21,322.791
22,323.066
23,323.216
24,323.549
25,323.933
26,324.030
27,324.194
28,324.258
29,324.680
30,324.860
31,325.212
32,325.372
33,325.525
34,325.729
35,325.918
36,326.045
37,326.185
38,326.344
39,326.412
40,326.625
41,326.723
42,326.896
43,327.071
44,327.247
45,327.668
46,327.793
47,327.977
48,328.285
49,328.403
50,328.511
51,328.582
52,328.822
53,328.980
54,329.208
55,329.431
56,329.633
57,329.704
58,329.929
59,330.042
60,330.389
61,330.529
62,330.905
63,331.118
64,331.378
65,331.520
66,331.782
67,332.111
68,332.264
69,332.362
70,332.798
71,333.035
72,333.145
73,333.611
74,333.893
75,334.326
76,334.521
77,335.040
78,335.271
79,335.618
80,335.862
81,336.212
82,336.421
83,337.148
84,337.463
85,337.623
86,338.425
87,338.632
88,338.967
89,339.503
90,340.172
91,340.810
92,341.031
93,342.186
94,342.766
95,343.345
96,344.909
97,349.458
98,366.494
99,378.655
100,410.111
