Percentage served,Time in ms
0,59.966
1,60.986
2,61.529
3,61.999
4,62.494
5,62.906
6,63.270
7,63.509
8,63.852
9,64.008
10,64.439
11,64.622
12,64.886
13,65.080
14,65.226
15,65.407
16,65.572
17,65.730
18,65.866
19,65.995
20,66.110
21,66.239
22,66.340
23,66.528
24,66.671
25,66.813
26,66.880
27,67.053
28,67.218
29,67.373
30,67.541
31,67.702
32,67.842
33,67.982
34,68.057
35,68.129
36,68.279
37,68.434
38,68.554
39,68.707
40,68.820
41,69.030
42,69.122
43,69.273
44,69.377
45,69.508
46,69.611
47,69.716
48,69.864
49,69.968
50,70.034
51,70.120
52,70.250
53,70.392
54,70.490
55,70.610
56,70.766
57,70.867
58,70.977
59,71.052
60,71.155
61,71.271
62,71.347
63,71.449
64,71.586
65,71.743
66,71.896
67,72.025
68,72.138
69,72.290
70,72.585
71,72.815
72,73.010
73,73.194
74,73.401
75,73.506
76,73.738
77,73.863
78,74.090
79,74.247
80,74.401
81,74.530
82,74.898
83,75.113
84,75.433
85,75.685
86,75.842
87,76.071
88,76.463
89,76.710
90,77.012
91,77.383
92,77.961
93,78.491
94,79.106
95,79.402
96,80.116
97,81.004
98,83.301
99,86.928
100,955.901
