starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:01:33 2021	1624107693	26	35	61	34
Sat Jun 19 15:01:35 2021	1624107695	29	34	63	33
Sat Jun 19 15:01:35 2021	1624107695	30	33	63	32
Sat Jun 19 15:01:31 2021	1624107691	28	36	64	35
Sat Jun 19 15:01:34 2021	1624107694	28	36	64	36
Sat Jun 19 15:01:31 2021	1624107691	30	34	64	34
Sat Jun 19 15:01:35 2021	1624107695	30	34	64	33
Sat Jun 19 15:01:35 2021	1624107695	30	34	64	34
Sat Jun 19 15:01:31 2021	1624107691	32	32	65	31
Sat Jun 19 15:01:31 2021	1624107691	28	37	65	36
Sat Jun 19 15:01:36 2021	1624107696	28	37	65	35
Sat Jun 19 15:01:31 2021	1624107691	26	40	65	39
Sat Jun 19 15:01:36 2021	1624107696	28	37	65	37
Sat Jun 19 15:01:30 2021	1624107690	29	36	66	35
Sat Jun 19 15:01:30 2021	1624107690	30	36	66	36
Sat Jun 19 15:01:36 2021	1624107696	29	37	66	37
Sat Jun 19 15:01:30 2021	1624107690	30	36	66	35
Sat Jun 19 15:01:31 2021	1624107691	29	37	66	37
Sat Jun 19 15:01:32 2021	1624107692	32	34	66	33
Sat Jun 19 15:01:30 2021	1624107690	28	38	66	37
Sat Jun 19 15:01:30 2021	1624107690	30	37	67	35
Sat Jun 19 15:01:30 2021	1624107690	30	37	67	36
Sat Jun 19 15:01:32 2021	1624107692	31	36	67	35
Sat Jun 19 15:01:33 2021	1624107693	31	36	67	36
Sat Jun 19 15:01:36 2021	1624107696	29	38	67	37
Sat Jun 19 15:01:36 2021	1624107696	32	35	67	35
Sat Jun 19 15:01:34 2021	1624107694	34	34	68	34
Sat Jun 19 15:01:34 2021	1624107694	30	38	68	38
Sat Jun 19 15:01:31 2021	1624107691	32	36	68	35
Sat Jun 19 15:01:29 2021	1624107689	27	41	68	40
Sat Jun 19 15:01:30 2021	1624107690	29	40	68	39
Sat Jun 19 15:01:32 2021	1624107692	27	41	68	41
Sat Jun 19 15:01:30 2021	1624107690	32	37	69	36
Sat Jun 19 15:01:36 2021	1624107696	33	36	69	36
Sat Jun 19 15:01:33 2021	1624107693	32	37	69	37
Sat Jun 19 15:01:32 2021	1624107692	31	38	69	36
Sat Jun 19 15:01:36 2021	1624107696	28	41	69	38
Sat Jun 19 15:01:31 2021	1624107691	34	35	69	35
Sat Jun 19 15:01:31 2021	1624107691	32	37	69	36
Sat Jun 19 15:01:32 2021	1624107692	32	38	69	37
Sat Jun 19 15:01:31 2021	1624107691	32	37	70	36
Sat Jun 19 15:01:35 2021	1624107695	33	37	70	36
Sat Jun 19 15:01:30 2021	1624107690	31	38	70	36
Sat Jun 19 15:01:33 2021	1624107693	33	37	70	36
Sat Jun 19 15:01:30 2021	1624107690	30	39	70	38
Sat Jun 19 15:01:32 2021	1624107692	30	40	70	40
Sat Jun 19 15:01:32 2021	1624107692	31	39	70	38
Sat Jun 19 15:01:34 2021	1624107694	31	39	70	38
Sat Jun 19 15:01:31 2021	1624107691	34	36	70	36
Sat Jun 19 15:01:31 2021	1624107691	33	38	71	37
Sat Jun 19 15:01:35 2021	1624107695	33	38	71	37
Sat Jun 19 15:01:34 2021	1624107694	29	42	71	41
Sat Jun 19 15:01:31 2021	1624107691	31	40	71	39
