Percentage served,Time in ms
0,70.482
1,80.331
2,92.788
3,123.958
4,161.014
5,195.741
6,227.291
7,257.655
8,292.203
9,319.770
10,357.232
11,389.904
12,420.649
13,455.602
14,492.149
15,531.600
16,561.908
17,593.469
18,626.152
19,662.536
20,692.256
21,727.797
22,768.235
23,800.960
24,835.861
25,867.558
26,913.409
27,949.430
28,969.075
29,973.763
30,976.840
31,977.859
32,980.880
33,983.493
34,985.085
35,985.899
36,987.541
37,987.760
38,988.249
39,989.140
40,989.217
41,989.639
42,989.739
43,990.343
44,990.349
45,990.677
46,990.793
47,990.828
48,991.756
49,991.927
50,992.235
51,992.302
52,993.170
53,993.187
54,994.248
55,994.248
56,995.214
57,995.805
58,997.258
59,997.436
60,1001.587
61,1001.695
62,1002.605
63,1003.261
64,1003.816
65,1004.411
66,1005.041
67,1005.541
68,1006.826
69,1007.087
70,1007.349
71,1008.613
72,1008.978
73,1009.808
74,1010.654
75,1011.310
76,1011.589
77,1012.537
78,1012.564
79,1012.943
80,1013.037
81,1013.222
82,1014.826
83,1014.931
84,1015.461
85,1016.416
86,1016.735
87,1017.244
88,1017.711
89,1018.717
90,1018.765
91,1019.254
92,1019.366
93,1019.645
94,1019.881
95,1021.122
96,1021.927
97,1022.249
98,1022.344
99,1022.445
100,1022.445
