Percentage served,Time in ms
0,224.370
1,395.858
2,572.178
3,613.655
4,618.265
5,620.402
6,623.348
7,637.563
8,638.633
9,640.356
10,641.660
11,642.151
12,643.002
13,643.335
14,643.697
15,644.162
16,644.831
17,645.147
18,645.590
19,646.243
20,647.017
21,647.410
22,647.805
23,648.360
24,648.618
25,648.757
26,649.022
27,649.196
28,649.590
29,649.739
30,649.848
31,650.033
32,650.292
33,650.542
34,651.011
35,651.215
36,651.854
37,652.350
38,652.553
39,652.797
40,653.019
41,653.200
42,653.331
43,653.547
44,653.681
45,653.975
46,654.194
47,654.329
48,654.621
49,655.066
50,655.527
51,655.764
52,655.944
53,656.191
54,656.344
55,656.520
56,656.768
57,657.003
58,657.140
59,657.349
60,657.602
61,657.764
62,657.965
63,658.145
64,658.508
65,658.856
66,659.467
67,659.605
68,659.874
69,659.974
70,660.194
71,660.560
72,660.764
73,661.061
74,661.246
75,661.623
76,661.886
77,662.515
78,662.786
79,663.316
80,663.564
81,664.534
82,665.061
83,665.704
84,666.721
85,668.046
86,668.582
87,669.348
88,670.368
89,670.840
90,674.051
91,677.380
92,683.955
93,686.745
94,693.122
95,1667.111
96,1671.620
97,1672.782
98,1675.030
99,5857.384
100,5987.840
