Percentage served,Time in ms
0,67.301
1,100.428
2,168.849
3,230.842
4,295.622
5,357.656
6,424.746
7,484.197
8,549.207
9,610.375
10,628.356
11,629.723
12,631.506
13,631.871
14,632.190
15,633.252
16,634.660
17,635.403
18,637.774
19,638.210
20,638.556
21,639.693
22,640.440
23,640.895
24,641.030
25,641.711
26,642.022
27,642.356
28,642.958
29,646.365
30,646.772
31,647.803
32,647.915
33,648.278
34,648.828
35,649.507
36,649.894
37,650.482
38,651.166
39,651.632
40,652.511
41,653.218
42,653.941
43,654.323
44,654.525
45,654.706
46,654.913
47,655.063
48,655.129
49,655.855
50,656.501
51,656.850
52,657.056
53,657.256
54,657.486
55,658.223
56,658.569
57,658.727
58,659.041
59,659.884
60,660.289
61,661.024
62,661.571
63,662.258
64,662.464
65,663.235
66,663.486
67,664.076
68,664.146
69,664.644
70,665.392
71,666.150
72,666.479
73,666.728
74,667.488
75,668.245
76,669.042
77,669.829
78,671.209
79,671.470
80,671.908
81,672.453
82,672.514
83,673.593
84,674.016
85,674.845
86,676.078
87,676.695
88,677.617
89,678.073
90,680.281
91,682.782
92,686.212
93,687.445
94,689.064
95,689.472
96,693.142
97,697.314
98,699.017
99,703.024
100,705.139
