Percentage served,Time in ms
0,65.000
1,65.000
2,65.000
3,65.000
4,65.000
5,67.000
6,67.000
7,67.000
8,67.000
9,67.000
10,67.000
11,67.000
12,67.000
13,67.000
14,67.000
15,68.999
16,68.999
17,68.999
18,68.999
19,68.999
20,68.999
21,68.999
22,68.999
23,68.999
24,68.999
25,69.001
26,69.001
27,69.001
28,69.001
29,69.001
30,69.001
31,69.001
32,69.001
33,69.001
34,69.001
35,70.000
36,70.000
37,70.000
38,70.000
39,70.000
40,70.000
41,70.000
42,70.000
43,70.000
44,70.000
45,71.000
46,71.000
47,71.000
48,71.000
49,71.000
50,71.000
51,71.000
52,71.000
53,71.000
54,71.000
55,71.999
56,71.999
57,71.999
58,71.999
59,71.999
60,71.999
61,71.999
62,71.999
63,71.999
64,71.999
65,71.999
66,71.999
67,71.999
68,71.999
69,71.999
70,71.999
71,71.999
72,71.999
73,71.999
74,71.999
75,75.001
76,75.001
77,75.001
78,75.001
79,75.001
80,75.001
81,75.001
82,75.001
83,75.001
84,75.001
85,81.002
86,81.002
87,81.002
88,81.002
89,81.002
90,81.002
91,81.002
92,81.002
93,81.002
94,81.002
95,0.000
96,0.000
97,0.000
98,0.000
99,0.000
100,81.002
