Percentage served,Time in ms
0,74.748
1,354.967
2,634.868
3,636.657
4,637.711
5,638.737
6,639.575
7,640.042
8,640.366
9,640.782
10,641.347
11,641.896
12,642.448
13,642.724
14,643.222
15,643.756
16,644.324
17,644.817
18,645.206
19,645.694
20,645.845
21,646.163
22,646.748
23,647.317
24,647.489
25,647.751
26,648.024
27,648.355
28,648.838
29,649.289
30,649.662
31,649.955
32,650.303
33,650.583
34,651.001
35,651.214
36,651.542
37,651.882
38,652.336
39,652.700
40,653.146
41,653.436
42,653.824
43,654.257
44,654.815
45,655.392
46,655.664
47,656.211
48,656.498
49,656.678
50,657.008
51,657.487
52,657.755
53,657.945
54,658.200
55,658.576
56,658.735
57,659.030
58,659.307
59,659.554
60,659.668
61,660.190
62,660.435
63,660.802
64,661.135
65,661.438
66,661.740
67,661.987
68,662.386
69,662.694
70,662.990
71,663.494
72,664.153
73,664.408
74,664.754
75,665.142
76,665.712
77,666.395
78,666.785
79,667.144
80,667.545
81,667.805
82,668.295
83,668.791
84,670.119
85,670.559
86,671.429
87,671.885
88,672.474
89,673.156
90,673.668
91,674.211
92,675.156
93,676.055
94,677.251
95,678.222
96,679.269
97,685.742
98,693.299
99,713.357
100,721.872
