Percentage served,Time in ms
0,75.000
1,96.999
2,166.999
3,236.084
4,298.812
5,364.174
6,427.921
7,492.172
8,558.816
9,629.129
10,695.155
11,761.485
12,830.307
13,894.492
14,958.634
15,968.163
16,968.485
17,972.154
18,972.492
19,973.302
20,973.714
21,974.201
22,974.708
23,976.294
24,976.835
25,977.582
26,978.067
27,978.147
28,978.297
29,978.914
30,979.652
31,980.164
32,980.677
33,980.803
34,981.181
35,981.303
36,981.574
37,981.962
38,983.026
39,983.493
40,983.653
41,983.971
42,984.097
43,984.364
44,984.461
45,984.884
46,985.132
47,985.251
48,985.757
49,985.795
50,986.021
51,986.335
52,986.563
53,986.676
54,987.317
55,987.518
56,988.085
57,988.215
58,988.908
59,989.119
60,989.477
61,989.559
62,989.785
63,990.510
64,990.572
65,991.177
66,991.821
67,992.079
68,992.157
69,992.372
70,992.556
71,992.604
72,992.710
73,993.231
74,993.271
75,993.660
76,994.146
77,994.947
78,995.984
79,996.001
80,997.133
81,997.593
82,998.045
83,998.438
84,999.058
85,999.257
86,999.308
87,1000.791
88,1001.113
89,1001.694
90,1002.668
91,1002.931
92,1005.111
93,1007.325
94,1007.606
95,1008.809
96,1009.189
97,1009.592
98,1011.078
99,1013.679
100,1016.438
