Percentage served,Time in ms
0,88.970
1,209.703
2,375.856
3,537.994
4,696.907
5,858.374
6,1038.430
7,1202.980
8,1371.442
9,1536.026
10,1618.312
11,1623.741
12,1627.326
13,1628.202
14,1629.171
15,1631.313
16,1632.415
17,1634.315
18,1635.938
19,1636.438
20,1637.610
21,1639.310
22,1639.717
23,1641.344
24,1641.706
25,1642.662
26,1643.010
27,1643.425
28,1644.091
29,1644.658
30,1645.008
31,1645.367
32,1645.601
33,1646.072
34,1646.718
35,1647.212
36,1647.379
37,1647.780
38,1648.140
39,1648.356
40,1648.775
41,1648.972
42,1649.100
43,1649.444
44,1649.906
45,1650.450
46,1650.799
47,1651.140
48,1651.369
49,1652.001
50,1652.145
51,1652.375
52,1652.782
53,1653.033
54,1653.608
55,1653.937
56,1654.362
57,1655.363
58,1656.059
59,1656.261
60,1657.077
61,1657.490
62,1657.915
63,1658.991
64,1659.598
65,1659.920
66,1660.206
67,1660.641
68,1661.003
69,1661.263
70,1662.084
71,1662.964
72,1663.762
73,1664.276
74,1665.063
75,1665.932
76,1667.257
77,1667.957
78,1668.554
79,1678.795
80,1683.287
81,1684.965
82,1691.372
83,1693.389
84,1695.223
85,1697.982
86,1700.090
87,1700.994
88,1701.584
89,1703.028
90,1706.375
91,1711.508
92,1715.413
93,1716.804
94,1722.723
95,1723.790
96,1725.367
97,1727.840
98,1728.736
99,1730.787
100,1735.954
