starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:06:16 2021	1624107976	34	44	78	44
Sat Jun 19 15:06:16 2021	1624107976	36	44	81	42
Sat Jun 19 15:06:16 2021	1624107976	30	71	102	71
Sat Jun 19 15:06:16 2021	1624107976	31	102	132	102
Sat Jun 19 15:06:16 2021	1624107976	37	132	169	132
Sat Jun 19 15:06:16 2021	1624107976	32	169	201	169
Sat Jun 19 15:06:16 2021	1624107976	32	201	233	201
Sat Jun 19 15:06:16 2021	1624107976	33	233	267	233
Sat Jun 19 15:06:16 2021	1624107976	35	267	301	267
Sat Jun 19 15:05:35 2021	1624107935	30	277	307	277
Sat Jun 19 15:05:54 2021	1624107954	30	279	309	62
Sat Jun 19 15:05:54 2021	1624107954	31	278	309	278
Sat Jun 19 15:05:35 2021	1624107935	27	283	310	283
Sat Jun 19 15:06:11 2021	1624107971	33	279	311	187
Sat Jun 19 15:05:38 2021	1624107938	33	278	311	184
Sat Jun 19 15:05:38 2021	1624107938	29	283	312	123
Sat Jun 19 15:05:57 2021	1624107957	32	280	312	61
Sat Jun 19 15:05:38 2021	1624107938	32	280	312	153
Sat Jun 19 15:05:38 2021	1624107938	30	282	313	281
Sat Jun 19 15:05:54 2021	1624107954	29	284	313	189
Sat Jun 19 15:05:36 2021	1624107936	30	284	313	283
Sat Jun 19 15:05:54 2021	1624107954	31	283	313	248
Sat Jun 19 15:05:54 2021	1624107954	31	283	313	183
Sat Jun 19 15:05:57 2021	1624107957	29	285	314	285
Sat Jun 19 15:05:58 2021	1624107958	30	284	314	189
Sat Jun 19 15:05:35 2021	1624107935	28	286	314	255
Sat Jun 19 15:05:54 2021	1624107954	34	279	314	91
Sat Jun 19 15:06:11 2021	1624107971	32	282	314	282
Sat Jun 19 15:05:37 2021	1624107937	32	282	314	282
Sat Jun 19 15:05:38 2021	1624107938	31	283	314	218
Sat Jun 19 15:06:11 2021	1624107971	31	283	314	156
Sat Jun 19 15:05:37 2021	1624107937	33	282	314	250
Sat Jun 19 15:05:57 2021	1624107957	34	281	315	93
Sat Jun 19 15:06:01 2021	1624107961	30	284	315	284
Sat Jun 19 15:06:11 2021	1624107971	30	285	315	252
Sat Jun 19 15:06:01 2021	1624107961	36	279	315	60
Sat Jun 19 15:05:36 2021	1624107936	33	282	315	93
Sat Jun 19 15:05:38 2021	1624107938	35	280	315	89
Sat Jun 19 15:05:54 2021	1624107954	34	282	315	214
Sat Jun 19 15:05:55 2021	1624107955	32	283	315	251
Sat Jun 19 15:05:38 2021	1624107938	29	286	315	286
Sat Jun 19 15:06:12 2021	1624107972	31	285	315	285
Sat Jun 19 15:06:11 2021	1624107971	30	286	315	126
Sat Jun 19 15:05:53 2021	1624107953	29	287	316	253
Sat Jun 19 15:06:00 2021	1624107960	30	285	316	63
Sat Jun 19 15:05:35 2021	1624107935	33	283	316	221
Sat Jun 19 15:06:04 2021	1624107964	30	286	316	224
Sat Jun 19 15:06:12 2021	1624107972	32	284	316	61
Sat Jun 19 15:06:11 2021	1624107971	33	283	316	219
Sat Jun 19 15:06:05 2021	1624107965	30	286	316	125
Sat Jun 19 15:06:05 2021	1624107965	32	284	316	156
Sat Jun 19 15:06:03 2021	1624107963	31	285	316	255
Sat Jun 19 15:05:58 2021	1624107958	31	285	316	285
Sat Jun 19 15:05:54 2021	1624107954	32	284	316	126
Sat Jun 19 15:05:36 2021	1624107936	28	288	316	288
Sat Jun 19 15:05:35 2021	1624107935	31	285	316	190
Sat Jun 19 15:05:58 2021	1624107958	28	288	316	228
Sat Jun 19 15:05:58 2021	1624107958	27	289	316	162
Sat Jun 19 15:05:36 2021	1624107936	29	287	316	189
Sat Jun 19 15:06:01 2021	1624107961	31	285	316	96
Sat Jun 19 15:05:36 2021	1624107936	30	286	316	253
Sat Jun 19 15:05:53 2021	1624107953	35	282	316	282
Sat Jun 19 15:05:54 2021	1624107954	32	285	316	158
Sat Jun 19 15:05:53 2021	1624107953	31	286	316	64
Sat Jun 19 15:06:00 2021	1624107960	30	286	317	163
Sat Jun 19 15:06:04 2021	1624107964	34	283	317	158
Sat Jun 19 15:05:54 2021	1624107954	29	288	317	65
Sat Jun 19 15:05:55 2021	1624107955	29	288	317	160
Sat Jun 19 15:05:54 2021	1624107954	29	288	317	153
Sat Jun 19 15:05:34 2021	1624107934	29	288	317	159
Sat Jun 19 15:05:37 2021	1624107937	31	286	317	286
Sat Jun 19 15:06:06 2021	1624107966	31	286	317	164
Sat Jun 19 15:05:58 2021	1624107958	28	289	317	289
Sat Jun 19 15:05:35 2021	1624107935	29	288	317	98
Sat Jun 19 15:06:04 2021	1624107964	32	285	317	254
Sat Jun 19 15:05:34 2021	1624107934	32	285	317	255
Sat Jun 19 15:06:12 2021	1624107972	29	288	317	131
Sat Jun 19 15:06:13 2021	1624107973	32	285	317	193
Sat Jun 19 15:05:34 2021	1624107934	31	286	317	127
Sat Jun 19 15:05:34 2021	1624107934	33	284	317	223
Sat Jun 19 15:05:38 2021	1624107938	32	285	317	223
Sat Jun 19 15:05:58 2021	1624107958	35	282	317	92
Sat Jun 19 15:06:01 2021	1624107961	29	288	317	255
Sat Jun 19 15:05:35 2021	1624107935	41	277	317	85
Sat Jun 19 15:05:53 2021	1624107953	33	284	318	153
Sat Jun 19 15:06:08 2021	1624107968	28	289	318	161
Sat Jun 19 15:05:35 2021	1624107935	32	285	318	190
Sat Jun 19 15:05:53 2021	1624107953	33	285	318	95
Sat Jun 19 15:05:38 2021	1624107938	32	286	318	128
Sat Jun 19 15:06:03 2021	1624107963	30	288	318	93
Sat Jun 19 15:05:51 2021	1624107951	33	285	318	253
Sat Jun 19 15:05:55 2021	1624107955	30	287	318	221
Sat Jun 19 15:05:54 2021	1624107954	35	283	318	219
Sat Jun 19 15:05:36 2021	1624107936	30	288	318	100
Sat Jun 19 15:06:13 2021	1624107973	29	289	318	226
Sat Jun 19 15:06:05 2021	1624107965	30	288	318	256
Sat Jun 19 15:05:58 2021	1624107958	33	285	318	256
Sat Jun 19 15:05:36 2021	1624107936	33	285	318	220
Sat Jun 19 15:05:38 2021	1624107938	34	284	318	284
Sat Jun 19 15:05:38 2021	1624107938	29	289	318	193
Sat Jun 19 15:06:02 2021	1624107962	31	287	318	65
Sat Jun 19 15:06:04 2021	1624107964	30	288	318	195
Sat Jun 19 15:05:58 2021	1624107958	40	278	318	219
Sat Jun 19 15:06:03 2021	1624107963	33	285	318	156
Sat Jun 19 15:05:54 2021	1624107954	31	288	318	288
Sat Jun 19 15:06:00 2021	1624107960	33	285	318	130
Sat Jun 19 15:05:55 2021	1624107955	35	283	318	283
Sat Jun 19 15:05:36 2021	1624107936	30	288	318	190
Sat Jun 19 15:06:04 2021	1624107964	30	288	318	128
Sat Jun 19 15:06:05 2021	1624107965	29	289	318	96
Sat Jun 19 15:06:13 2021	1624107973	29	289	318	164
Sat Jun 19 15:06:06 2021	1624107966	29	290	318	262
Sat Jun 19 15:06:02 2021	1624107962	32	286	318	286
Sat Jun 19 15:05:36 2021	1624107936	34	284	318	130
Sat Jun 19 15:05:53 2021	1624107953	31	288	319	222
Sat Jun 19 15:06:01 2021	1624107961	33	286	319	159
Sat Jun 19 15:05:36 2021	1624107936	34	285	319	126
