Percentage served,Time in ms
0,59.795
1,61.042
2,61.450
3,61.748
4,62.346
5,62.950
6,63.146
7,63.381
8,63.732
9,64.008
10,64.242
11,64.505
12,64.783
13,64.934
14,65.161
15,65.299
16,65.431
17,65.628
18,65.834
19,65.889
20,65.964
21,66.105
22,66.222
23,66.436
24,66.588
25,66.684
26,66.801
27,66.949
28,67.046
29,67.140
30,67.183
31,67.392
32,67.505
33,67.597
34,67.657
35,67.749
36,67.850
37,68.073
38,68.263
39,68.399
40,68.525
41,68.691
42,68.814
43,68.868
44,68.974
45,69.061
46,69.185
47,69.332
48,69.442
49,69.530
50,69.631
51,69.682
52,69.816
53,69.982
54,70.134
55,70.206
56,70.359
57,70.447
58,70.573
59,70.598
60,70.665
61,70.804
62,70.989
63,71.134
64,71.230
65,71.353
66,71.509
67,71.612
68,71.775
69,71.958
70,72.154
71,72.341
72,72.491
73,72.625
74,72.774
75,72.943
76,73.053
77,73.163
78,73.286
79,73.501
80,73.607
81,73.778
82,74.055
83,74.328
84,74.521
85,74.633
86,74.830
87,75.085
88,75.328
89,75.679
90,76.057
91,76.405
92,76.689
93,77.076
94,77.995
95,78.346
96,79.677
97,80.628
98,84.504
99,91.476
100,209.307
