starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:02:31 2021	1624107751	28	39	67	39
Sat Jun 19 15:02:31 2021	1624107751	32	53	85	52
Sat Jun 19 15:02:31 2021	1624107751	36	62	98	62
Sat Jun 19 15:02:31 2021	1624107751	37	98	135	98
Sat Jun 19 15:02:31 2021	1624107751	30	136	166	136
Sat Jun 19 15:02:31 2021	1624107751	31	166	197	166
Sat Jun 19 15:02:31 2021	1624107751	34	198	232	198
Sat Jun 19 15:02:31 2021	1624107751	32	232	264	232
Sat Jun 19 15:02:31 2021	1624107751	32	264	296	129
Sat Jun 19 15:02:31 2021	1624107751	35	296	332	161
Sat Jun 19 15:02:31 2021	1624107751	32	332	364	197
Sat Jun 19 15:02:31 2021	1624107751	30	364	394	229
Sat Jun 19 15:02:31 2021	1624107751	43	394	437	259
Sat Jun 19 15:02:31 2021	1624107751	36	437	473	303
Sat Jun 19 15:02:31 2021	1624107751	31	474	505	339
Sat Jun 19 15:02:31 2021	1624107751	40	505	545	370
Sat Jun 19 15:02:31 2021	1624107751	32	545	578	410
Sat Jun 19 15:02:31 2021	1624107751	30	578	607	442
Sat Jun 19 15:02:31 2021	1624107751	35	608	643	473
Sat Jun 19 15:02:31 2021	1624107751	35	643	678	507
Sat Jun 19 15:02:31 2021	1624107751	33	678	711	542
Sat Jun 19 15:02:31 2021	1624107751	30	711	741	575
Sat Jun 19 15:02:31 2021	1624107751	36	741	777	605
Sat Jun 19 15:02:31 2021	1624107751	36	777	813	641
Sat Jun 19 15:02:31 2021	1624107751	31	813	844	677
Sat Jun 19 15:02:31 2021	1624107751	31	844	875	708
Sat Jun 19 15:02:31 2021	1624107751	34	875	909	739
Sat Jun 19 15:02:31 2021	1624107751	37	909	946	773
Sat Jun 19 15:02:30 2021	1624107750	31	946	977	810
Sat Jun 19 15:02:30 2021	1624107750	33	977	1010	841
Sat Jun 19 15:02:30 2021	1624107750	32	1011	1043	874
Sat Jun 19 15:02:30 2021	1624107750	36	1043	1080	908
Sat Jun 19 15:02:30 2021	1624107750	32	1080	1111	944
Sat Jun 19 15:02:30 2021	1624107750	36	1111	1147	976
Sat Jun 19 15:02:30 2021	1624107750	35	1148	1184	1012
Sat Jun 19 15:02:30 2021	1624107750	33	1184	1217	1048
Sat Jun 19 15:02:30 2021	1624107750	34	1218	1251	1082
Sat Jun 19 15:02:30 2021	1624107750	30	1251	1281	1116
Sat Jun 19 15:02:30 2021	1624107750	30	1282	1312	1146
Sat Jun 19 15:02:30 2021	1624107750	36	1312	1348	1176
Sat Jun 19 15:02:30 2021	1624107750	34	1349	1383	1213
Sat Jun 19 15:02:30 2021	1624107750	29	1383	1412	1247
Sat Jun 19 15:02:30 2021	1624107750	33	1412	1445	1276
Sat Jun 19 15:02:30 2021	1624107750	32	1445	1476	1309
Sat Jun 19 15:02:30 2021	1624107750	32	1476	1508	1341
Sat Jun 19 15:02:30 2021	1624107750	32	1508	1541	1373
Sat Jun 19 15:02:30 2021	1624107750	34	1541	1574	1405
Sat Jun 19 15:02:30 2021	1624107750	32	1574	1606	1438
Sat Jun 19 15:02:27 2021	1624107747	31	1606	1637	919
Sat Jun 19 15:02:27 2021	1624107747	30	1607	1637	1319
Sat Jun 19 15:02:27 2021	1624107747	31	1606	1637	1053
Sat Jun 19 15:02:27 2021	1624107747	29	1610	1639	759
Sat Jun 19 15:02:30 2021	1624107750	33	1606	1639	1471
Sat Jun 19 15:02:28 2021	1624107748	32	1608	1640	496
Sat Jun 19 15:02:27 2021	1624107747	31	1609	1640	1288
Sat Jun 19 15:02:27 2021	1624107747	34	1606	1640	950
Sat Jun 19 15:02:27 2021	1624107747	36	1604	1640	1348
Sat Jun 19 15:02:27 2021	1624107747	32	1608	1640	1222
Sat Jun 19 15:02:28 2021	1624107748	33	1608	1641	528
Sat Jun 19 15:02:27 2021	1624107747	31	1610	1641	1385
Sat Jun 19 15:02:27 2021	1624107747	36	1605	1641	1084
Sat Jun 19 15:02:28 2021	1624107748	32	1609	1641	561
Sat Jun 19 15:02:28 2021	1624107748	32	1609	1641	362
