Percentage served,Time in ms
0,70.059
1,70.059
2,70.059
3,70.059
4,70.059
5,78.002
6,78.002
7,78.002
8,78.002
9,78.002
10,78.002
11,78.002
12,78.002
13,78.002
14,78.002
15,98.000
16,98.000
17,98.000
18,98.000
19,98.000
20,98.000
21,98.000
22,98.000
23,98.000
24,98.000
25,127.999
26,127.999
27,127.999
28,127.999
29,127.999
30,127.999
31,127.999
32,127.999
33,127.999
34,127.999
35,156.998
36,156.998
37,156.998
38,156.998
39,156.998
40,156.998
41,156.998
42,156.998
43,156.998
44,156.998
45,188.998
46,188.998
47,188.998
48,188.998
49,188.998
50,188.998
51,188.998
52,188.998
53,188.998
54,188.998
55,224.989
56,224.989
57,224.989
58,224.989
59,224.989
60,224.989
61,224.989
62,224.989
63,224.989
64,224.989
65,257.998
66,257.998
67,257.998
68,257.998
69,257.998
70,257.998
71,257.998
72,257.998
73,257.998
74,257.998
75,285.000
76,285.000
77,285.000
78,285.000
79,285.000
80,285.000
81,285.000
82,285.000
83,285.000
84,285.000
85,345.998
86,345.998
87,345.998
88,345.998
89,345.998
90,345.998
91,345.998
92,345.998
93,345.998
94,345.998
95,2236013051.968
96,2236013051.968
97,2236013051.968
98,2236013051.968
99,2236013051.968
100,345.998
