starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:04:20 2021	1624107860	44	45	89	40
Sat Jun 19 15:04:20 2021	1624107860	31	60	91	59
Sat Jun 19 15:04:20 2021	1624107860	33	76	109	75
Sat Jun 19 15:04:20 2021	1624107860	35	109	144	108
Sat Jun 19 15:04:20 2021	1624107860	32	144	176	143
Sat Jun 19 15:04:20 2021	1624107860	34	176	210	175
Sat Jun 19 15:04:20 2021	1624107860	33	210	243	209
Sat Jun 19 15:04:20 2021	1624107860	34	243	277	242
Sat Jun 19 15:04:20 2021	1624107860	32	277	309	276
Sat Jun 19 15:04:20 2021	1624107860	32	309	341	308
Sat Jun 19 15:04:20 2021	1624107860	35	341	376	340
Sat Jun 19 15:04:20 2021	1624107860	33	376	408	375
Sat Jun 19 15:04:20 2021	1624107860	31	408	440	407
Sat Jun 19 15:04:19 2021	1624107859	31	440	471	439
Sat Jun 19 15:04:19 2021	1624107859	33	471	504	470
Sat Jun 19 15:04:19 2021	1624107859	34	504	538	503
Sat Jun 19 15:04:19 2021	1624107859	31	538	569	537
Sat Jun 19 15:04:19 2021	1624107859	31	570	601	569
Sat Jun 19 15:04:19 2021	1624107859	32	600	632	600
Sat Jun 19 15:04:19 2021	1624107859	33	632	665	632
Sat Jun 19 15:04:19 2021	1624107859	32	665	697	97
Sat Jun 19 15:04:19 2021	1624107859	32	697	729	129
Sat Jun 19 15:04:19 2021	1624107859	31	729	760	161
Sat Jun 19 15:04:19 2021	1624107859	31	760	791	192
Sat Jun 19 15:04:19 2021	1624107859	34	791	824	222
Sat Jun 19 15:04:19 2021	1624107859	33	825	858	256
Sat Jun 19 15:04:19 2021	1624107859	36	858	894	290
Sat Jun 19 15:04:19 2021	1624107859	31	894	926	326
Sat Jun 19 15:04:19 2021	1624107859	31	927	958	357
Sat Jun 19 15:04:19 2021	1624107859	36	958	994	389
Sat Jun 19 15:04:19 2021	1624107859	44	994	1038	426
Sat Jun 19 15:04:19 2021	1624107859	31	1039	1070	471
Sat Jun 19 15:04:19 2021	1624107859	34	1070	1105	502
Sat Jun 19 15:04:19 2021	1624107859	32	1105	1136	537
Sat Jun 19 15:04:19 2021	1624107859	33	1136	1169	568
Sat Jun 19 15:04:19 2021	1624107859	34	1169	1203	601
Sat Jun 19 15:04:19 2021	1624107859	36	1203	1239	635
Sat Jun 19 15:04:19 2021	1624107859	32	1239	1270	670
Sat Jun 19 15:04:19 2021	1624107859	31	1270	1301	702
Sat Jun 19 15:04:19 2021	1624107859	32	1302	1334	734
Sat Jun 19 15:04:19 2021	1624107859	37	1334	1371	766
Sat Jun 19 15:04:19 2021	1624107859	33	1371	1405	803
Sat Jun 19 15:04:19 2021	1624107859	29	1405	1433	836
Sat Jun 19 15:04:18 2021	1624107858	32	1433	1465	865
