starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 17:23:27 2021	1624116207	34	202	235	201
Sat Jun 19 17:23:27 2021	1624116207	33	226	259	225
Sat Jun 19 17:23:27 2021	1624116207	29	262	291	261
Sat Jun 19 17:23:27 2021	1624116207	34	292	326	292
Sat Jun 19 17:23:27 2021	1624116207	32	1238	1270	1237
Sat Jun 19 17:23:27 2021	1624116207	36	1271	1307	1271
Sat Jun 19 17:23:27 2021	1624116207	30	1305	1335	1304
Sat Jun 19 17:23:27 2021	1624116207	29	1335	1365	1334
Sat Jun 19 17:23:27 2021	1624116207	34	1367	1401	1275
Sat Jun 19 17:23:23 2021	1624116203	29	4166	4195	3874
