starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 17:45:07 2021	1624117507	33	2222	2255	2222
Sat Jun 19 17:45:07 2021	1624117507	33	2329	2362	2329
Sat Jun 19 17:45:07 2021	1624117507	32	2331	2364	2330
Sat Jun 19 17:45:04 2021	1624117504	30	3398	3429	3077
Sat Jun 19 17:47:53 2021	1624117673	33	3708	3742	3707
Sat Jun 19 17:47:53 2021	1624117673	39	3740	3779	3740
Sat Jun 19 17:47:53 2021	1624117673	38	3777	3815	3777
Sat Jun 19 17:47:53 2021	1624117673	44	3817	3861	3816
Sat Jun 19 17:47:53 2021	1624117673	41	3837	3878	3837
Sat Jun 19 17:47:53 2021	1624117673	35	3864	3899	3863
Sat Jun 19 17:45:31 2021	1624117531	30	11027	11057	11027
Sat Jun 19 17:45:32 2021	1624117532	30	11125	11156	10992
Sat Jun 19 17:45:31 2021	1624117531	33	11125	11158	11060
Sat Jun 19 17:45:31 2021	1624117531	37	11123	11160	11023
Sat Jun 19 17:45:32 2021	1624117532	33	11128	11162	10959
Sat Jun 19 17:45:32 2021	1624117532	34	11129	11163	10889
Sat Jun 19 17:45:32 2021	1624117532	35	11132	11166	10924
Sat Jun 19 17:45:31 2021	1624117531	32	11156	11188	11125
Sat Jun 19 17:45:31 2021	1624117531	41	11157	11198	11157
Sat Jun 19 17:45:31 2021	1624117531	43	11204	11247	11145
Sat Jun 19 17:47:38 2021	1624117658	38	14802	14840	14802
Sat Jun 19 17:47:38 2021	1624117658	34	14827	14861	14637
Sat Jun 19 17:47:38 2021	1624117658	35	14861	14896	14671
Sat Jun 19 17:47:38 2021	1624117658	31	14897	14928	14707
Sat Jun 19 17:47:38 2021	1624117658	38	14923	14961	14806
Sat Jun 19 17:47:38 2021	1624117658	34	14928	14962	14738
Sat Jun 19 17:47:38 2021	1624117658	34	14929	14962	14772
Sat Jun 19 17:47:38 2021	1624117658	35	14946	14981	14911
Sat Jun 19 17:47:38 2021	1624117658	39	14946	14985	14946
Sat Jun 19 17:47:38 2021	1624117658	30	14960	14990	14881
Sat Jun 19 17:47:23 2021	1624117643	35	14995	15030	0
Sat Jun 19 17:47:23 2021	1624117643	35	15134	15169	0
Sat Jun 19 17:47:23 2021	1624117643	31	15139	15170	0
Sat Jun 19 17:47:23 2021	1624117643	33	15138	15171	0
Sat Jun 19 17:47:23 2021	1624117643	33	15140	15173	0
Sat Jun 19 17:47:23 2021	1624117643	37	15138	15174	0
Sat Jun 19 17:47:23 2021	1624117643	34	15169	15202	0
Sat Jun 19 17:47:23 2021	1624117643	32	15172	15204	0
