Percentage served,Time in ms
0,165.913
1,169.277
2,172.719
3,172.719
4,179.708
5,192.460
6,293.431
7,293.431
8,310.082
9,323.764
10,325.671
11,325.671
12,325.673
13,862.993
14,934.903
15,934.903
16,970.177
17,977.841
18,2264.000
19,2264.000
20,2265.699
21,2266.069
22,2270.688
23,2270.688
24,2271.085
25,2295.331
26,2443.443
27,2443.443
28,2472.079
29,2472.079
30,2472.728
31,2472.728
32,2473.087
33,2616.780
34,2618.208
35,2618.208
36,2619.822
37,2627.358
38,2785.145
39,2785.145
40,2787.030
41,2797.284
42,2800.870
43,2800.870
44,2827.561
45,3550.213
46,3580.212
47,3580.212
48,3600.601
49,3612.832
50,3648.726
51,3648.726
52,4894.200
53,4898.537
54,4927.263
55,4927.263
56,4929.768
57,4967.892
58,5023.688
59,5023.688
60,5090.966
61,5098.685
62,5127.266
63,5127.266
64,5128.286
65,9823.499
66,9851.400
67,9851.400
68,9858.901
69,9859.754
70,9894.279
71,9894.279
72,10749.399
73,16369.961
74,16441.363
75,16441.363
76,16472.963
77,16475.984
78,17067.228
79,17067.228
80,21640.350
81,21775.857
82,21779.066
83,21779.066
84,21807.598
85,21877.270
86,22549.871
87,22549.871
88,22660.440
89,22687.602
90,22697.301
91,22697.301
92,22698.502
93,23342.649
94,23347.728
95,23347.728
96,23351.068
97,23351.507
98,23354.404
99,23354.404
100,23354.404
