Percentage served,Time in ms
0,4059.538
1,4061.758
2,4061.758
3,7531.354
4,7531.354
5,7536.760
6,7536.760
7,10877.764
8,10877.764
9,11086.217
10,11086.217
11,11087.725
12,11087.725
13,11088.474
14,11088.474
15,11090.999
16,11090.999
17,11092.180
18,11092.180
19,11094.798
20,11094.798
21,11114.043
22,11114.043
23,11114.472
24,11114.472
25,11117.481
26,11117.481
27,11118.820
28,11118.820
29,11118.964
30,11118.964
31,11119.332
32,11119.332
33,14097.696
34,14097.696
35,22712.227
36,22712.227
37,22753.900
38,22753.900
39,22803.499
40,22803.499
41,22865.696
42,22865.696
43,22901.209
44,22901.209
45,22936.952
46,22936.952
47,22967.538
48,22967.538
49,23004.824
50,23004.824
51,23045.228
52,23045.228
53,23079.835
54,23079.835
55,23116.039
56,23116.039
57,23148.629
58,23148.629
59,23176.844
60,23176.844
61,23182.689
62,23182.689
63,23215.520
64,23215.520
65,26976.856
66,26976.856
67,27075.141
68,27075.141
69,27187.161
70,27187.161
71,27189.210
72,27189.210
73,27189.224
74,27189.224
75,27190.812
76,27190.812
77,27191.667
78,27191.667
79,27194.339
80,27194.339
81,27201.776
82,27201.776
83,27223.564
84,27223.564
85,27224.067
86,27224.067
87,27227.484
88,27227.484
89,27249.939
90,27249.939
91,27253.373
92,27253.373
93,27257.771
94,27257.771
95,28772.496
96,28772.496
97,28812.530
98,28812.530
99,2847404395.632
100,28812.530
