starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:12 2021	1624110252	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	2	2	2
Sat Jun 19 15:44:13 2021	1624110253	0	3	3	3
Sat Jun 19 15:44:12 2021	1624110252	0	3	3	3
Sat Jun 19 15:44:13 2021	1624110253	1	2	3	2
Sat Jun 19 15:44:12 2021	1624110252	1	2	3	2
Sat Jun 19 15:44:12 2021	1624110252	1	2	3	2
