Percentage served,Time in ms
0,10.987
1,13.000
2,16.001
3,19.000
4,20.999
5,21.999
6,23.000
7,23.999
8,24.001
9,25.000
10,25.001
11,26.000
12,26.001
13,26.030
14,26.999
15,27.001
16,27.999
17,28.000
18,28.000
19,28.024
20,29.000
21,29.000
22,29.970
23,29.999
24,30.001
25,30.999
26,30.999
27,31.000
28,31.001
29,31.034
30,31.998
31,32.000
32,32.002
33,33.001
34,33.994
35,33.999
36,34.002
37,34.976
38,34.999
39,35.001
40,35.006
41,35.999
42,36.000
43,36.001
44,36.998
45,36.999
46,37.000
47,37.001
48,37.026
49,37.999
50,38.000
51,38.001
52,38.994
53,38.999
54,39.000
55,39.000
56,39.002
57,39.960
58,39.999
59,40.001
60,40.001
61,40.003
62,40.972
63,40.999
64,41.001
65,41.996
66,42.000
67,42.502
68,42.999
69,43.000
70,43.972
71,43.999
72,44.000
73,44.001
74,44.030
75,44.254
76,44.993
77,45.001
78,45.034
79,46.000
80,46.005
81,46.032
82,46.040
83,47.002
84,47.035
85,48.000
86,48.999
87,49.037
88,50.001
89,51.002
90,52.753
91,53.501
92,55.755
93,56.756
94,59.753
95,60.770
96,61.753
97,62.000
98,63.000
99,68.999
100,77.757
