Percentage served,Time in ms
0,9.820
1,11.815
2,13.820
3,16.817
4,22.905
5,23.937
6,24.408
7,24.906
8,24.935
9,24.937
10,25.002
11,25.116
12,25.122
13,25.928
14,25.937
15,26.000
16,26.935
17,27.905
18,27.937
19,29.000
20,33.001
21,35.178
22,36.244
23,37.177
24,39.176
25,40.737
26,41.449
27,42.446
28,43.176
29,43.176
30,43.228
31,43.447
32,44.176
33,44.177
34,44.180
35,44.765
36,44.862
37,45.222
38,45.231
39,45.448
40,45.764
41,45.765
42,45.869
43,46.176
44,46.449
45,46.551
46,47.016
47,47.182
48,47.446
49,47.450
50,47.494
51,48.217
52,48.447
53,48.448
54,48.512
55,49.230
56,49.447
57,49.504
58,50.023
59,50.457
60,51.252
61,51.447
62,52.023
63,52.265
64,52.869
65,53.202
66,53.317
67,54.244
68,54.275
69,54.275
70,54.868
71,55.276
72,56.565
73,57.176
74,58.564
75,59.565
76,59.786
77,60.789
78,61.786
79,62.177
80,64.115
81,65.176
82,65.271
83,66.911
84,67.802
85,67.910
86,67.910
87,67.911
88,67.912
89,68.124
90,68.913
91,69.788
92,69.911
93,70.786
94,70.786
95,70.787
96,72.787
97,73.788
98,74.786
99,75.787
100,80.175
