Percentage served,Time in ms
0,5.000
1,6.000
2,7.000
3,7.000
4,7.000
5,7.029
6,7.029
7,8.000
8,10.001
9,10.001
10,10.001
11,11.001
12,12.001
13,13.024
14,13.039
15,13.040
16,13.040
17,14.011
18,14.038
19,14.545
20,14.547
21,15.000
22,15.040
23,15.546
24,15.546
25,15.548
26,15.612
27,15.999
28,16.001
29,16.001
30,16.039
31,16.547
32,16.547
33,17.000
34,17.001
35,17.025
36,17.487
37,17.548
38,17.548
39,17.549
40,17.549
41,17.961
42,18.001
43,18.001
44,18.001
45,18.039
46,18.537
47,18.546
48,18.549
49,19.000
50,19.038
51,19.068
52,19.284
53,19.284
54,19.522
55,19.545
56,19.550
57,19.618
58,19.999
59,20.214
60,20.284
61,20.284
62,20.284
63,20.284
64,20.284
65,20.361
66,20.548
67,20.999
68,21.001
69,21.259
70,21.510
71,21.512
72,21.512
73,21.512
74,21.512
75,21.547
76,21.668
77,22.285
78,22.510
79,22.510
80,23.360
81,23.367
82,23.367
83,23.367
84,23.367
85,23.509
86,23.641
87,24.367
88,24.670
89,25.001
90,25.366
91,25.366
92,25.673
93,26.365
94,28.667
95,28.669
96,29.670
97,29.694
98,30.668
99,30.668
100,30.668
