Percentage served,Time in ms
0,18.710
1,21.710
2,22.709
3,23.710
4,23.711
5,23.740
6,24.711
7,25.710
8,27.678
9,28.678
10,41.611
11,45.640
12,46.638
13,47.610
14,47.640
15,49.637
16,49.640
17,51.382
18,52.350
19,52.639
20,53.223
21,53.350
22,53.639
23,54.350
24,54.380
25,54.639
26,55.350
27,55.352
28,56.000
29,56.999
30,57.646
31,57.970
32,59.083
33,59.350
34,59.352
35,60.082
36,60.999
37,61.350
38,62.083
39,63.083
40,64.082
41,64.083
42,65.000
43,65.082
44,65.082
45,65.083
46,66.082
47,66.083
48,67.083
49,67.083
50,67.083
51,68.000
52,68.969
53,69.000
54,70.000
55,70.969
56,71.000
57,71.082
58,72.968
59,73.065
60,73.969
61,74.082
62,74.990
63,75.030
64,75.998
65,76.966
66,76.998
67,77.999
68,78.969
69,79.000
70,79.966
71,79.968
72,81.937
73,82.026
74,82.968
75,83.542
76,84.001
77,85.999
78,86.000
79,86.525
80,87.524
81,87.968
82,88.001
83,88.999
84,89.999
85,90.935
86,90.967
87,90.974
88,90.999
89,91.969
90,92.000
91,94.999
92,95.968
93,96.966
94,96.999
95,98.966
96,98.974
97,100.999
98,106.969
99,107.967
100,110.996
