Percentage served,Time in ms
0,10.000
1,10.002
2,11.000
3,11.002
4,13.000
5,13.000
6,14.999
7,26.000
8,27.001
9,27.999
10,28.998
11,28.999
12,30.000
13,30.001
14,31.999
15,33.003
16,35.001
17,35.002
18,35.999
19,36.000
20,36.002
21,37.001
22,37.002
23,37.988
24,38.000
25,38.996
26,39.000
27,39.000
28,39.002
29,39.998
30,39.998
31,40.001
32,40.869
33,40.994
34,42.870
35,42.999
36,44.993
37,44.996
38,45.870
39,45.997
40,45.997
41,47.863
42,47.871
43,47.871
44,47.871
45,47.997
46,47.999
47,48.861
48,48.995
49,49.870
50,49.995
51,49.997
52,49.997
53,50.981
54,50.998
55,50.999
56,51.997
57,51.999
58,52.121
59,52.122
60,52.994
61,52.995
62,53.121
63,53.132
64,54.995
65,55.997
66,56.872
67,56.985
68,56.992
69,57.004
70,57.005
71,57.117
72,57.996
73,59.993
74,59.998
75,60.869
76,61.991
77,64.119
78,64.992
79,65.118
80,65.120
81,65.120
82,65.991
83,65.992
84,66.120
85,66.129
86,66.998
87,67.992
88,70.002
89,70.995
90,70.995
91,70.996
92,72.989
93,73.990
94,73.992
95,73.992
96,74.990
97,77.992
98,78.990
99,79.991
100,79.991
