Percentage served,Time in ms
0,1.000
1,1.697
2,1.877
3,1.900
4,1.934
5,1.951
6,1.969
7,1.971
8,1.972
9,1.975
10,1.980
11,1.986
12,1.990
13,1.992
14,1.993
15,1.994
16,1.996
17,1.997
18,1.998
19,1.998
20,1.999
21,1.999
22,1.999
23,1.999
24,1.999
25,1.999
26,1.999
27,2.000
28,2.000
29,2.000
30,2.000
31,2.000
32,2.000
33,2.000
34,2.000
35,2.000
36,2.000
37,2.000
38,2.000
39,2.000
40,2.001
41,2.001
42,2.001
43,2.001
44,2.001
45,2.001
46,2.001
47,2.001
48,2.002
49,2.002
50,2.002
51,2.003
52,2.006
53,2.007
54,2.008
55,2.008
56,2.011
57,2.013
58,2.016
59,2.022
60,2.025
61,2.026
62,2.028
63,2.030
64,2.031
65,2.033
66,2.037
67,2.041
68,2.047
69,2.064
70,2.096
71,2.117
72,2.157
73,2.259
74,2.355
75,2.520
76,2.757
77,2.831
78,2.969
79,2.972
80,2.993
81,2.998
82,2.999
83,3.000
84,3.000
85,3.001
86,3.004
87,3.007
88,3.009
89,3.022
90,3.027
91,3.031
92,3.051
93,3.105
94,3.294
95,3.821
96,3.998
97,4.002
98,4.068
99,5.999
100,24.997
