Percentage served,Time in ms
0,56.131
1,166.700
2,304.019
3,452.530
4,585.339
5,728.129
6,785.747
7,787.002
8,788.268
9,791.169
10,797.850
11,804.116
12,807.126
13,808.310
14,810.761
15,812.888
16,814.126
17,814.894
18,815.510
19,816.318
20,817.421
21,817.780
22,818.445
23,818.867
24,819.220
25,820.448
26,821.248
27,821.689
28,822.269
29,823.073
30,823.916
31,824.402
32,824.928
33,825.283
34,825.635
35,825.746
36,826.074
37,826.697
38,827.220
39,827.723
40,828.022
41,828.552
42,829.182
43,829.624
44,830.128
45,830.451
46,830.734
47,831.242
48,831.606
49,832.123
50,832.638
51,832.971
52,833.422
53,833.786
54,834.005
55,834.263
56,834.892
57,835.578
58,835.832
59,836.333
60,836.652
61,836.889
62,837.321
63,837.448
64,837.712
65,838.298
66,839.029
67,839.458
68,839.779
69,840.044
70,840.844
71,841.305
72,841.426
73,841.960
74,842.209
75,842.348
76,842.493
77,843.201
78,843.782
79,844.257
80,844.539
81,844.621
82,844.943
83,845.294
84,845.741
85,845.978
86,846.298
87,846.572
88,846.913
89,847.510
90,847.886
91,848.168
92,849.013
93,850.311
94,852.271
95,853.516
96,855.631
97,856.280
98,858.293
99,864.529
100,866.541
