Percentage served,Time in ms
0,54.834
1,161.124
2,258.376
3,262.699
4,264.136
5,265.426
6,266.143
7,266.649
8,267.002
9,267.277
10,267.494
11,267.661
12,268.056
13,268.557
14,268.952
15,269.145
16,269.587
17,269.902
18,270.053
19,270.281
20,270.697
21,271.027
22,271.408
23,271.757
24,271.882
25,272.033
26,272.190
27,272.361
28,272.514
29,272.599
30,272.850
31,273.010
32,273.185
33,273.495
34,273.943
35,274.128
36,274.167
37,274.372
38,274.482
39,274.577
40,274.710
41,274.831
42,274.973
43,275.115
44,275.334
45,275.746
46,276.049
47,276.333
48,276.480
49,276.747
50,276.981
51,277.114
52,277.466
53,278.019
54,278.525
55,278.621
56,278.731
57,278.982
58,279.237
59,279.394
60,279.673
61,279.894
62,280.026
63,280.239
64,280.331
65,280.655
66,280.718
67,280.961
68,281.054
69,281.437
70,281.744
71,282.000
72,282.040
73,282.238
74,282.380
75,282.678
76,282.874
77,282.953
78,283.834
79,284.008
80,284.852
81,285.126
82,285.999
83,286.236
84,286.633
85,287.296
86,287.611
87,288.153
88,289.041
89,289.997
90,290.833
91,291.377
92,293.999
93,297.689
94,299.532
95,303.399
96,308.008
97,311.746
98,330.884
99,331.817
100,474.479
