Percentage served,Time in ms
0,46.971
1,46.971
2,46.971
3,46.971
4,46.971
5,47.024
6,47.024
7,47.024
8,47.024
9,47.024
10,47.024
11,47.024
12,47.024
13,47.024
14,47.024
15,47.713
16,47.713
17,47.713
18,47.713
19,47.713
20,47.713
21,47.713
22,47.713
23,47.713
24,47.713
25,50.308
26,50.308
27,50.308
28,50.308
29,50.308
30,50.308
31,50.308
32,50.308
33,50.308
34,50.308
35,53.587
36,53.587
37,53.587
38,53.587
39,53.587
40,53.587
41,53.587
42,53.587
43,53.587
44,53.587
45,53.799
46,53.799
47,53.799
48,53.799
49,53.799
50,53.799
51,53.799
52,53.799
53,53.799
54,53.799
55,54.926
56,54.926
57,54.926
58,54.926
59,54.926
60,54.926
61,54.926
62,54.926
63,54.926
64,54.926
65,58.975
66,58.975
67,58.975
68,58.975
69,58.975
70,58.975
71,58.975
72,58.975
73,58.975
74,58.975
75,59.509
76,59.509
77,59.509
78,59.509
79,59.509
80,59.509
81,59.509
82,59.509
83,59.509
84,59.509
85,77.027
86,77.027
87,77.027
88,77.027
89,77.027
90,77.027
91,77.027
92,77.027
93,77.027
94,77.027
95,1997515350.336
96,1997515350.336
97,1997515350.336
98,1997515350.336
99,1997515350.336
100,77.027
