Percentage served,Time in ms
0,41.960
1,42.721
2,43.865
3,44.162
4,44.502
5,44.578
6,44.982
7,45.287
8,45.609
9,45.984
10,46.288
11,46.404
12,46.727
13,46.814
14,47.132
15,47.341
16,47.548
17,47.661
18,47.796
19,47.884
20,47.930
21,47.999
22,48.103
23,48.257
24,48.393
25,48.538
26,48.620
27,48.725
28,48.788
29,48.804
30,49.074
31,49.323
32,49.343
33,49.593
34,49.686
35,49.808
36,49.877
37,49.942
38,50.336
39,50.519
40,50.854
41,50.925
42,50.973
43,51.021
44,51.120
45,51.145
46,51.237
47,51.301
48,51.361
49,51.516
50,51.524
51,51.586
52,51.781
53,51.870
54,51.895
55,52.051
56,52.179
57,52.309
58,52.369
59,52.660
60,53.023
61,53.032
62,53.087
63,53.326
64,53.501
65,53.606
66,53.683
67,53.712
68,53.977
69,54.343
70,54.445
71,54.462
72,54.737
73,54.840
74,55.070
75,55.268
76,55.378
77,55.509
78,55.761
79,55.857
80,55.950
81,56.003
82,56.016
83,56.308
84,56.479
85,56.761
86,56.966
87,57.333
88,57.480
89,57.932
90,58.519
91,58.788
92,59.010
93,59.585
94,59.655
95,60.049
96,60.280
97,61.120
98,62.192
99,64.918
100,1050.907
