starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:03:47 2021	1624111427	25	30	55	29
Sat Jun 19 16:03:47 2021	1624111427	29	42	71	42
Sat Jun 19 16:03:47 2021	1624111427	29	55	84	55
Sat Jun 19 16:03:47 2021	1624111427	28	84	112	84
Sat Jun 19 16:03:47 2021	1624111427	26	113	139	113
Sat Jun 19 16:03:47 2021	1624111427	23	139	162	139
Sat Jun 19 16:03:47 2021	1624111427	27	163	190	163
Sat Jun 19 16:03:47 2021	1624111427	26	190	216	78
Sat Jun 19 16:03:47 2021	1624111427	25	217	242	104
Sat Jun 19 16:03:47 2021	1624111427	27	243	271	130
Sat Jun 19 16:03:47 2021	1624111427	27	271	298	159
Sat Jun 19 16:03:46 2021	1624111426	26	298	324	186
Sat Jun 19 16:03:46 2021	1624111426	27	324	351	212
Sat Jun 19 16:03:46 2021	1624111426	32	351	383	239
Sat Jun 19 16:03:46 2021	1624111426	27	383	409	271
Sat Jun 19 16:03:46 2021	1624111426	27	409	436	297
Sat Jun 19 16:03:46 2021	1624111426	28	436	464	324
Sat Jun 19 16:03:46 2021	1624111426	28	465	493	352
Sat Jun 19 16:03:46 2021	1624111426	24	493	517	381
Sat Jun 19 16:03:46 2021	1624111426	28	518	547	406
Sat Jun 19 16:03:46 2021	1624111426	29	547	575	435
Sat Jun 19 16:03:46 2021	1624111426	24	575	599	463
Sat Jun 19 16:03:46 2021	1624111426	25	599	624	487
Sat Jun 19 16:03:46 2021	1624111426	27	625	652	513
Sat Jun 19 16:03:46 2021	1624111426	30	652	682	540
Sat Jun 19 16:03:46 2021	1624111426	28	682	711	570
Sat Jun 19 16:03:46 2021	1624111426	26	710	736	599
Sat Jun 19 16:03:46 2021	1624111426	30	736	766	624
Sat Jun 19 16:03:46 2021	1624111426	33	766	799	654
Sat Jun 19 16:03:46 2021	1624111426	26	799	825	688
Sat Jun 19 16:03:46 2021	1624111426	30	826	856	715
Sat Jun 19 16:03:46 2021	1624111426	22	856	879	745
Sat Jun 19 16:03:46 2021	1624111426	27	879	906	767
Sat Jun 19 16:03:46 2021	1624111426	27	906	932	794
Sat Jun 19 16:03:46 2021	1624111426	26	932	958	821
Sat Jun 19 16:03:46 2021	1624111426	30	959	989	847
Sat Jun 19 16:03:46 2021	1624111426	26	989	1015	878
Sat Jun 19 16:03:46 2021	1624111426	32	1015	1047	904
Sat Jun 19 16:03:46 2021	1624111426	25	1047	1072	935
Sat Jun 19 16:03:46 2021	1624111426	28	1072	1100	961
Sat Jun 19 16:03:46 2021	1624111426	28	1100	1128	988
Sat Jun 19 16:03:46 2021	1624111426	37	1128	1164	1016
Sat Jun 19 16:03:46 2021	1624111426	25	1164	1190	1053
Sat Jun 19 16:03:46 2021	1624111426	26	1190	1215	1078
Sat Jun 19 16:03:46 2021	1624111426	25	1216	1241	1105
Sat Jun 19 16:03:46 2021	1624111426	28	1241	1269	1130
Sat Jun 19 16:03:46 2021	1624111426	26	1269	1295	1158
Sat Jun 19 16:03:46 2021	1624111426	25	1295	1321	1184
Sat Jun 19 16:03:45 2021	1624111425	28	1321	1349	1209
Sat Jun 19 16:03:42 2021	1624111422	26	1331	1357	1009
Sat Jun 19 16:03:42 2021	1624111422	25	1336	1361	984
Sat Jun 19 16:03:42 2021	1624111422	21	1341	1362	908
Sat Jun 19 16:03:42 2021	1624111422	22	1341	1363	176
Sat Jun 19 16:03:42 2021	1624111422	24	1340	1364	961
Sat Jun 19 16:03:41 2021	1624111421	24	1341	1365	1292
Sat Jun 19 16:03:45 2021	1624111425	26	1340	1366	271
Sat Jun 19 16:03:45 2021	1624111425	26	1341	1367	1340
Sat Jun 19 16:03:41 2021	1624111421	26	1342	1368	1267
Sat Jun 19 16:03:45 2021	1624111425	28	1340	1368	381
Sat Jun 19 16:03:43 2021	1624111423	23	1345	1368	100
Sat Jun 19 16:03:45 2021	1624111425	24	1344	1368	1316
Sat Jun 19 16:03:42 2021	1624111422	25	1343	1368	570
Sat Jun 19 16:03:42 2021	1624111422	26	1342	1369	483
Sat Jun 19 16:03:45 2021	1624111425	25	1344	1369	355
Sat Jun 19 16:03:42 2021	1624111422	28	1341	1369	1126
Sat Jun 19 16:03:45 2021	1624111425	26	1343	1369	189
Sat Jun 19 16:03:43 2021	1624111423	21	1349	1370	155
Sat Jun 19 16:03:42 2021	1624111422	31	1339	1370	596
Sat Jun 19 16:03:45 2021	1624111425	29	1341	1370	1341
Sat Jun 19 16:03:42 2021	1624111422	26	1345	1370	1101
Sat Jun 19 16:03:45 2021	1624111425	24	1346	1370	163
Sat Jun 19 16:03:42 2021	1624111422	37	1333	1370	1035
Sat Jun 19 16:03:45 2021	1624111425	27	1343	1370	215
Sat Jun 19 16:03:42 2021	1624111422	30	1340	1371	931
Sat Jun 19 16:03:45 2021	1624111425	27	1343	1371	466
Sat Jun 19 16:03:43 2021	1624111423	22	1349	1371	78
Sat Jun 19 16:03:42 2021	1624111422	28	1344	1371	1155
Sat Jun 19 16:03:45 2021	1624111425	23	1349	1372	332
Sat Jun 19 16:03:41 2021	1624111421	28	1344	1372	1210
Sat Jun 19 16:03:42 2021	1624111422	36	1336	1372	198
Sat Jun 19 16:03:42 2021	1624111422	25	1347	1372	545
Sat Jun 19 16:03:45 2021	1624111425	29	1343	1372	409
Sat Jun 19 16:03:45 2021	1624111425	26	1346	1372	110
Sat Jun 19 16:03:41 2021	1624111421	28	1344	1372	1182
Sat Jun 19 16:03:42 2021	1624111422	25	1348	1372	884
Sat Jun 19 16:03:42 2021	1624111422	24	1348	1372	661
Sat Jun 19 16:03:45 2021	1624111425	28	1344	1372	242
Sat Jun 19 16:03:45 2021	1624111425	25	1347	1372	85
Sat Jun 19 16:03:45 2021	1624111425	28	1344	1372	438
Sat Jun 19 16:03:41 2021	1624111421	28	1345	1372	1239
Sat Jun 19 16:03:44 2021	1624111424	29	1344	1372	938
Sat Jun 19 16:03:42 2021	1624111422	28	1344	1372	1072
Sat Jun 19 16:03:41 2021	1624111421	24	1348	1373	1348
Sat Jun 19 16:03:44 2021	1624111424	24	1349	1373	886
Sat Jun 19 16:03:44 2021	1624111424	26	1347	1373	1059
