Percentage served,Time in ms
0,52.095
1,295.195
2,572.582
3,855.048
4,1129.840
5,1352.589
6,1356.021
7,1357.751
8,1358.773
9,1359.817
10,1360.829
11,1362.406
12,1363.412
13,1365.146
14,1365.755
15,1366.567
16,1368.162
17,1369.250
18,1369.999
19,1370.869
20,1371.797
21,1372.611
22,1373.728
23,1374.875
24,1376.489
25,1377.305
26,1378.311
27,1379.468
28,1380.385
29,1381.305
30,1382.436
31,1382.883
32,1383.714
33,1384.189
34,1384.642
35,1385.155
36,1385.497
37,1386.121
38,1386.506
39,1387.210
40,1387.679
41,1388.172
42,1388.584
43,1389.404
44,1389.803
45,1390.408
46,1390.971
47,1391.632
48,1392.037
49,1392.519
50,1393.216
51,1393.736
52,1394.235
53,1394.975
54,1395.356
55,1396.220
56,1396.682
57,1397.243
58,1397.935
59,1398.186
60,1398.634
61,1399.127
62,1399.438
63,1400.022
64,1400.347
65,1400.986
66,1401.775
67,1402.377
68,1403.011
69,1403.688
70,1404.470
71,1405.344
72,1406.023
73,1407.166
74,1407.603
75,1408.418
76,1409.081
77,1409.799
78,1410.299
79,1410.859
80,1411.342
81,1411.835
82,1412.851
83,1414.138
84,1414.733
85,1415.550
86,1416.005
87,1416.689
88,1417.726
89,1418.244
90,1419.125
91,1420.575
92,1422.592
93,1425.958
94,1428.580
95,1430.327
96,1432.367
97,1434.741
98,1437.586
99,1440.205
100,1449.620
