starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:03:24 2021	1624111404	19	23	42	22
Sat Jun 19 16:03:14 2021	1624111394	20	22	42	21
Sat Jun 19 16:03:18 2021	1624111398	20	23	43	23
Sat Jun 19 16:03:21 2021	1624111401	20	22	43	20
Sat Jun 19 16:03:18 2021	1624111398	20	24	44	23
Sat Jun 19 16:03:23 2021	1624111403	22	22	44	21
Sat Jun 19 16:03:21 2021	1624111401	22	22	44	21
Sat Jun 19 16:03:22 2021	1624111402	22	22	44	21
Sat Jun 19 16:03:17 2021	1624111397	20	25	45	23
Sat Jun 19 16:03:14 2021	1624111394	23	21	45	21
Sat Jun 19 16:03:21 2021	1624111401	20	24	45	23
Sat Jun 19 16:03:21 2021	1624111401	22	22	45	22
Sat Jun 19 16:03:17 2021	1624111397	24	21	45	21
Sat Jun 19 16:03:22 2021	1624111402	22	23	45	23
Sat Jun 19 16:03:16 2021	1624111396	23	23	45	21
Sat Jun 19 16:03:16 2021	1624111396	24	21	45	20
Sat Jun 19 16:03:23 2021	1624111403	22	23	46	23
Sat Jun 19 16:03:24 2021	1624111404	22	24	46	23
Sat Jun 19 16:03:22 2021	1624111402	24	22	46	20
Sat Jun 19 16:03:16 2021	1624111396	24	22	46	21
Sat Jun 19 16:03:16 2021	1624111396	25	22	46	21
Sat Jun 19 16:03:23 2021	1624111403	20	26	46	24
Sat Jun 19 16:03:22 2021	1624111402	22	24	46	24
Sat Jun 19 16:03:18 2021	1624111398	20	27	46	27
Sat Jun 19 16:03:23 2021	1624111403	21	26	47	25
Sat Jun 19 16:03:23 2021	1624111403	23	24	47	24
Sat Jun 19 16:03:15 2021	1624111395	25	22	47	22
Sat Jun 19 16:03:23 2021	1624111403	20	28	47	28
Sat Jun 19 16:03:20 2021	1624111400	20	27	47	26
Sat Jun 19 16:03:22 2021	1624111402	23	24	47	23
Sat Jun 19 16:03:22 2021	1624111402	24	23	47	22
