Percentage served,Time in ms
0,41.157
1,42.253
2,43.063
3,43.519
4,43.772
5,43.966
6,44.326
7,44.770
8,45.236
9,45.667
10,45.869
11,46.033
12,46.275
13,46.379
14,46.677
15,46.891
16,47.092
17,47.208
18,47.385
19,47.485
20,47.699
21,47.770
22,47.893
23,47.986
24,48.003
25,48.285
26,48.346
27,48.474
28,48.753
29,48.845
30,48.980
31,49.152
32,49.275
33,49.385
34,49.496
35,49.601
36,49.698
37,49.880
38,50.006
39,50.153
40,50.278
41,50.436
42,50.516
43,50.714
44,50.840
45,50.990
46,51.078
47,51.182
48,51.236
49,51.427
50,51.469
51,51.602
52,51.689
53,51.730
54,51.819
55,51.938
56,52.000
57,52.100
58,52.417
59,52.512
60,52.738
61,52.884
62,52.936
63,53.170
64,53.226
65,53.482
66,53.650
67,53.867
68,53.958
69,54.022
70,54.066
71,54.190
72,54.280
73,54.558
74,54.778
75,54.951
76,55.001
77,55.099
78,55.371
79,55.501
80,55.860
81,55.991
82,56.039
83,56.139
84,56.438
85,56.870
86,57.127
87,57.300
88,57.526
89,57.934
90,58.221
91,58.548
92,59.028
93,59.266
94,59.671
95,60.032
96,60.717
97,61.318
98,62.600
99,67.081
100,69.890
