starttime	seconds	ctime	dtime	ttime	wait
Sat Jun 19 16:07:27 2021	1624111647	27	39	66	37
Sat Jun 19 16:07:27 2021	1624111647	36	34	71	32
Sat Jun 19 16:07:27 2021	1624111647	26	66	92	64
Sat Jun 19 16:07:27 2021	1624111647	22	92	114	90
Sat Jun 19 16:07:27 2021	1624111647	26	114	140	112
Sat Jun 19 16:07:27 2021	1624111647	29	140	170	138
Sat Jun 19 16:07:27 2021	1624111647	24	170	194	168
Sat Jun 19 16:07:27 2021	1624111647	27	194	221	192
Sat Jun 19 16:07:27 2021	1624111647	24	222	246	220
Sat Jun 19 16:07:27 2021	1624111647	32	246	278	244
Sat Jun 19 16:07:27 2021	1624111647	29	277	306	276
Sat Jun 19 16:07:27 2021	1624111647	27	306	333	305
Sat Jun 19 16:07:27 2021	1624111647	31	333	365	332
Sat Jun 19 16:07:27 2021	1624111647	30	365	395	364
Sat Jun 19 16:07:27 2021	1624111647	31	395	426	394
Sat Jun 19 16:07:27 2021	1624111647	36	426	462	425
Sat Jun 19 16:07:27 2021	1624111647	26	462	488	461
Sat Jun 19 16:07:27 2021	1624111647	26	488	514	487
Sat Jun 19 16:07:27 2021	1624111647	29	514	544	513
Sat Jun 19 16:07:27 2021	1624111647	29	545	574	544
Sat Jun 19 16:07:27 2021	1624111647	25	574	598	573
Sat Jun 19 16:07:27 2021	1624111647	27	598	626	597
Sat Jun 19 16:07:27 2021	1624111647	27	626	652	625
Sat Jun 19 16:07:27 2021	1624111647	27	652	679	651
Sat Jun 19 16:07:27 2021	1624111647	29	679	709	678
Sat Jun 19 16:07:27 2021	1624111647	30	710	739	710
Sat Jun 19 16:07:27 2021	1624111647	27	739	766	739
Sat Jun 19 16:07:27 2021	1624111647	26	767	793	767
Sat Jun 19 16:07:16 2021	1624111636	28	774	801	528
Sat Jun 19 16:07:16 2021	1624111636	24	779	803	751
Sat Jun 19 16:07:16 2021	1624111636	26	778	804	555
Sat Jun 19 16:06:59 2021	1624111619	25	780	805	779
Sat Jun 19 16:07:16 2021	1624111636	28	777	805	776
Sat Jun 19 16:07:16 2021	1624111636	24	782	806	88
Sat Jun 19 16:06:59 2021	1624111619	24	783	806	727
Sat Jun 19 16:07:16 2021	1624111636	25	782	807	165
Sat Jun 19 16:07:16 2021	1624111636	28	779	807	60
Sat Jun 19 16:07:16 2021	1624111636	26	781	807	352
Sat Jun 19 16:07:16 2021	1624111636	25	783	808	141
Sat Jun 19 16:07:16 2021	1624111636	26	783	808	190
Sat Jun 19 16:06:59 2021	1624111619	28	780	808	750
Sat Jun 19 16:07:16 2021	1624111636	26	783	809	613
Sat Jun 19 16:07:16 2021	1624111636	30	779	809	582
Sat Jun 19 16:07:16 2021	1624111636	29	780	809	112
Sat Jun 19 16:07:16 2021	1624111636	28	782	810	639
Sat Jun 19 16:07:16 2021	1624111636	26	784	810	326
Sat Jun 19 16:07:16 2021	1624111636	32	779	810	28
Sat Jun 19 16:07:15 2021	1624111635	27	784	811	79
Sat Jun 19 16:07:16 2021	1624111636	27	785	812	216
Sat Jun 19 16:07:16 2021	1624111636	26	785	812	725
Sat Jun 19 16:07:16 2021	1624111636	27	785	812	501
Sat Jun 19 16:07:16 2021	1624111636	30	782	812	378
Sat Jun 19 16:07:00 2021	1624111620	22	790	812	342
Sat Jun 19 16:07:16 2021	1624111636	26	787	812	243
Sat Jun 19 16:07:16 2021	1624111636	25	787	813	475
Sat Jun 19 16:07:16 2021	1624111636	31	782	813	667
Sat Jun 19 16:07:16 2021	1624111636	27	787	813	698
Sat Jun 19 16:07:17 2021	1624111637	25	788	813	233
Sat Jun 19 16:07:15 2021	1624111635	30	783	813	106
Sat Jun 19 16:07:15 2021	1624111635	25	788	813	711
Sat Jun 19 16:07:16 2021	1624111636	26	788	814	449
Sat Jun 19 16:07:08 2021	1624111628	23	791	814	54
Sat Jun 19 16:07:16 2021	1624111636	27	787	814	421
Sat Jun 19 16:07:16 2021	1624111636	27	787	814	269
Sat Jun 19 16:07:08 2021	1624111628	29	785	814	77
Sat Jun 19 16:07:17 2021	1624111637	26	789	815	258
Sat Jun 19 16:07:16 2021	1624111636	26	789	815	488
Sat Jun 19 16:06:59 2021	1624111619	28	787	815	699
Sat Jun 19 16:07:16 2021	1624111636	24	791	815	464
Sat Jun 19 16:07:16 2021	1624111636	24	791	815	596
Sat Jun 19 16:06:59 2021	1624111619	25	790	815	646
Sat Jun 19 16:07:00 2021	1624111620	27	789	815	421
Sat Jun 19 16:06:59 2021	1624111619	27	789	816	672
Sat Jun 19 16:07:00 2021	1624111620	30	786	816	364
Sat Jun 19 16:06:59 2021	1624111619	26	790	816	620
Sat Jun 19 16:07:15 2021	1624111635	26	789	816	52
Sat Jun 19 16:07:15 2021	1624111635	32	784	816	621
Sat Jun 19 16:06:59 2021	1624111619	22	794	816	23
Sat Jun 19 16:07:15 2021	1624111635	27	789	816	135
Sat Jun 19 16:07:15 2021	1624111635	26	790	816	766
Sat Jun 19 16:07:15 2021	1624111635	29	787	816	736
Sat Jun 19 16:07:16 2021	1624111636	26	790	816	570
Sat Jun 19 16:07:00 2021	1624111620	27	789	816	394
Sat Jun 19 16:07:13 2021	1624111633	28	789	816	766
