Percentage served,Time in ms
0,49.275
1,49.275
2,49.275
3,49.275
4,49.275
5,56.016
6,56.016
7,56.016
8,56.016
9,56.016
10,56.016
11,56.016
12,56.016
13,56.016
14,56.016
15,85.852
16,85.852
17,85.852
18,85.852
19,85.852
20,85.852
21,85.852
22,85.852
23,85.852
24,85.852
25,106.786
26,106.786
27,106.786
28,106.786
29,106.786
30,106.786
31,106.786
32,106.786
33,106.786
34,106.786
35,135.762
36,135.762
37,135.762
38,135.762
39,135.762
40,135.762
41,135.762
42,135.762
43,135.762
44,135.762
45,166.033
46,166.033
47,166.033
48,166.033
49,166.033
50,166.033
51,166.033
52,166.033
53,166.033
54,166.033
55,202.444
56,202.444
57,202.444
58,202.444
59,202.444
60,202.444
61,202.444
62,202.444
63,202.444
64,202.444
65,229.827
66,229.827
67,229.827
68,229.827
69,229.827
70,229.827
71,229.827
72,229.827
73,229.827
74,229.827
75,252.349
76,252.349
77,252.349
78,252.349
79,252.349
80,252.349
81,252.349
82,252.349
83,252.349
84,252.349
85,303.114
86,303.114
87,303.114
88,303.114
89,303.114
90,303.114
91,303.114
92,303.114
93,303.114
94,303.114
95,1945283494.416
96,1945283494.416
97,1945283494.416
98,1945283494.416
99,1945283494.416
100,303.114
