Percentage served,Time in ms
0,52.019
1,56.750
2,78.599
3,107.185
4,134.532
5,160.453
6,188.108
7,216.530
8,243.043
9,272.828
10,299.861
11,328.145
12,356.779
13,384.756
14,414.160
15,439.633
16,467.842
17,495.324
18,522.717
19,549.098
20,570.294
21,599.641
22,628.522
23,655.040
24,683.383
25,707.831
26,737.357
27,762.017
28,786.181
29,810.724
30,811.621
31,811.886
32,812.055
33,812.457
34,813.586
35,814.070
36,816.609
37,817.022
38,817.307
39,817.698
40,817.892
41,818.196
42,818.894
43,819.401
44,820.393
45,822.976
46,823.046
47,823.168
48,823.307
49,824.103
50,824.213
51,824.454
52,825.114
53,825.818
54,825.844
55,826.395
56,828.049
57,828.459
58,828.950
59,829.965
60,831.648
61,831.945
62,832.258
63,832.757
64,835.694
65,835.961
66,838.886
67,839.066
68,839.215
69,841.148
70,841.695
71,842.192
72,842.233
73,843.588
74,845.724
75,846.177
76,846.958
77,847.121
78,847.524
79,847.935
80,849.174
81,849.302
82,849.839
83,850.007
84,850.186
85,850.307
86,850.428
87,851.203
88,851.579
89,851.587
90,851.832
91,852.012
92,852.211
93,852.455
94,852.512
95,852.739
96,853.670
97,854.752
98,855.072
99,859.135
100,859.135
