Percentage served,Time in ms
0,41.384
1,42.415
2,43.417
3,44.012
4,44.754
5,45.118
6,45.544
7,45.763
8,45.879
9,46.000
10,46.147
11,46.325
12,46.493
13,46.821
14,47.010
15,47.174
16,47.355
17,47.614
18,47.894
19,47.986
20,48.075
21,48.226
22,48.312
23,48.487
24,48.673
25,48.799
26,48.913
27,49.054
28,49.238
29,49.351
30,49.479
31,49.676
32,49.802
33,49.941
34,50.000
35,50.042
36,50.123
37,50.262
38,50.440
39,50.527
40,50.664
41,50.757
42,50.974
43,51.120
44,51.318
45,51.508
46,51.652
47,51.846
48,51.987
49,52.041
50,52.122
51,52.290
52,52.492
53,52.653
54,52.806
55,52.892
56,53.000
57,53.099
58,53.166
59,53.336
60,53.490
61,53.621
62,53.813
63,53.877
64,53.971
65,54.061
66,54.161
67,54.334
68,54.451
69,54.616
70,54.759
71,54.993
72,55.125
73,55.233
74,55.445
75,55.656
76,55.857
77,56.015
78,56.179
79,56.412
80,56.586
81,56.812
82,57.000
83,57.240
84,57.443
85,57.669
86,57.816
87,58.105
88,58.372
89,58.571
90,59.113
91,59.415
92,59.921
93,60.240
94,60.945
95,61.702
96,62.883
97,64.931
98,66.040
99,68.567
100,326.439
